date,bitcoin_price,bitcoin_market_cap,bitcoin_total_volume,dogecoin_price,dogecoin_market_cap,dogecoin_total_volume
06/12/2020,9325.996856202635,171615707160.27472,31225155444.61979,0.002447400714129744,305790127.8598937,124324062.61402173
06/13/2020,9469.533297509908,174266571295.67957,23601462338.138706,0.002506141747728299,313164051.165687,139660383.0299015
06/14/2020,9469.473456163696,174275005803.05463,19693461096.502857,0.002528815755616257,316032978.9766584,130467975.69721358
06/15/2020,9345.960907722063,172116372679.33923,18836155988.901707,0.0024940160180264544,311717946.83106875,114283771.51957221
06/16/2020,9431.719262201745,173598215783.88248,29160908896.896835,0.0024715193089288783,308939930.2723902,148884119.81479982
06/17/2020,9524.92661691022,175075304218.30185,26391020757.045525,0.0024823145738261726,310325685.8376785,144231710.1327751
06/18/2020,9463.361414311787,174231189757.1904,23643218251.137486,0.0024754603509085328,309629857.4427185,133883371.50824778
06/19/2020,9399.767217129216,173034439845.62103,20601074385.503212,0.0024596965613619343,307564709.0618782,116189638.19680993
06/20/2020,9312.780104497786,171101646024.0128,23738525501.71876,0.002444394679990986,305034568.36995995,129030058.42291449
06/21/2020,9360.247968201687,172323213442.3655,19774464252.766605,0.0024506152978890842,306496993.6063509,111854349.70889677
06/22/2020,9298.360829121417,171192409474.1401,18986237382.053703,0.0024436732535205803,305662614.4188096,111928120.5552978
06/23/2020,9678.683208975835,178128652479.62244,24768621256.838917,0.0024779021969718847,309978338.14814085,130949233.95445943
06/24/2020,9624.684291831398,177187041226.59833,17756804210.055347,0.002474880231111213,309300276.6468566,112014388.8479473
06/25/2020,9288.061774486938,171028279701.5032,23183760291.75444,0.002420458392516692,302858875.17684853,131959061.52756831
06/26/2020,9258.667161007706,170495281892.45944,23499175984.21671,0.002409626744337685,301536937.7869516,109759531.73824641
06/27/2020,9166.486360416233,168807143703.19455,22429204010.635517,0.0023578589577337382,295428579.10158855,108353614.97175342
06/28/2020,9013.90556467614,166004979429.79742,21515626881.09779,0.0022983426737253117,287701051.676312,105652715.61740157
06/29/2020,9139.903276297824,168334049772.4726,19665935216.70147,0.0023155332177285906,289858451.97126293,126780703.7606329
06/30/2020,9185.166540651147,169175896894.16483,19754459582.74716,0.002309657026095253,289081753.37250966,121204871.88492909
07/01/2020,9149.721996758017,168558715595.07886,19741435780.48584,0.0023159740264697246,289978285.3528022,124372837.12458833
07/02/2020,9230.672998590804,170031996602.76715,20005031554.019035,0.002358261229591183,295473388.275325,103350654.91035809
07/03/2020,9094.318072166905,167604994105.34857,19379463385.296654,0.002327179028307757,291344439.5187343,63481908.275304474
07/04/2020,9071.3850427828,167116284671.21997,17420495829.39433,0.002305199375022509,288759721.5848906,63141653.197570935
07/05/2020,9132.908369533492,168258822207.29507,16643732672.692139,0.002310604938018975,289659524.66580796,66586115.96547127
07/06/2020,9087.407312582163,167429736492.90482,17324463886.377956,0.00230564703037553,288823207.275624,73147492.03467333
07/07/2020,9342.376492626678,172136257752.3712,21987059041.689262,0.002600865383919274,324376835.8951619,87267637.8248381
07/08/2020,9253.630980242333,170510411872.0138,18945747769.31741,0.0030522239149773215,382479055.8933709,221702331.55558693
07/09/2020,9432.172515827939,173809293389.63837,20708592426.03485,0.004744059554185642,594339744.7037947,1160341959.7393813
07/10/2020,9235.716302064242,170198606143.6283,19480413474.236183,0.004374596009511265,548308638.7029895,430964505.39597577
07/11/2020,9282.913638839902,171104767641.88345,18224423467.7428,0.0035442865960652725,446234010.2047529,277250306.0880675
07/12/2020,9234.314674712627,170191069703.26535,16167064476.282873,0.0038047766091249915,476993604.7180736,201664365.30640718
07/13/2020,9297.479635872663,171364106456.32056,17173962879.687658,0.003639310721416388,456300095.82015693,129403955.5940434
07/14/2020,9240.76251972468,170370727819.23874,18245667827.005356,0.0031610287302435572,393114320.4597119,179141961.7072817
07/15/2020,9247.060695963813,170451532161.73575,19147263017.229504,0.0032916322775538402,412799771.1293821,140953982.77232984
07/16/2020,9203.371435179699,169758848797.9732,16565948994.90621,0.003089113966590654,387445086.55540997,109574218.6281748
07/17/2020,9136.483376363976,168496782960.8989,18760484380.276333,0.0029934754232384007,376069212.9891442,119584581.52060716
07/18/2020,9156.276583115488,168760444137.05035,16500659021.756384,0.0030674646316936013,384482519.554721,120670354.18557718
07/19/2020,9168.402736564132,169031588403.36658,15638459042.903372,0.0034972143348610623,441694537.2438925,245241741.09091434
07/20/2020,9202.615839500108,169692625141.8043,16085385661.984406,0.003387693769455038,425081838.32690334,183481047.8447845
07/21/2020,9163.159654576915,168936986921.46805,17080393205.34609,0.0032339845720009423,405839356.5317754,158255255.36049291
07/22/2020,9384.379751903267,173036757675.6725,20048075731.25112,0.003304788555835455,414595539.2306724,150316468.5954221
07/23/2020,9514.304987626969,175370017196.6754,19702428931.328556,0.003282825681984952,412054060.2363287,103035469.48609714
07/24/2020,9589.81771944117,176821599773.56787,26966148756.408127,0.003296237569923617,413572228.77532285,108172720.38700734
07/25/2020,9535.93879573746,175865705417.72916,35810926084.94321,0.0032238522602445582,404728572.0599768,112909917.132722
07/26/2020,9691.825138917147,178740874539.49573,36726067828.3661,0.0032609446353274556,410561866.68366873,111134958.55899774
07/27/2020,9925.751397476346,183064851468.00018,19713211084.56171,0.0032344984325703946,406154075.0152678,106754750.66078563
07/28/2020,10962.258481207355,202191797991.40768,34694788843.590096,0.00312424309553901,392352069.92172027,116948209.71380706
07/29/2020,10904.916526918994,201144184191.06567,27637575180.450962,0.0031901833603441825,401849911.3927682,101675133.5958133
07/30/2020,11093.612240442404,204969785090.6761,23642111784.048485,0.0031652461922677547,398101909.3433388,96494494.64299734
07/31/2020,11116.307163685275,205200775318.21756,22265381996.186665,0.003236618726695286,406372448.37549734,97619245.17013547
08/01/2020,11325.5515272739,208933774575.1489,22329797905.441616,0.003203694106264085,402780720.32567483,87495378.9359398
08/02/2020,11812.094307268515,217741425308.62857,26198946496.277836,0.003706901495685486,467039121.4002186,189722236.957982
08/03/2020,11066.306240590267,204126077224.646,27584591853.069736,0.0033385352698092462,420429350.20995146,134791619.61850625
08/04/2020,11230.907762749297,207218525401.74573,20583344056.841503,0.0033834269712694036,425536506.2039436,107337870.1705245
08/05/2020,11181.917508034885,206583502227.55646,20527193170.963608,0.003539728484339773,444138455.13196105,119131130.28675234
08/06/2020,11719.26352395155,216249264843.70206,22359870185.20913,0.0035065884429933024,440880176.5649526,118440406.69035825
08/07/2020,11768.127742240009,217128467890.10898,21793317050.968628,0.0035575069154816807,446347339.1808217,106062511.95674433
08/08/2020,11571.487980683192,213579066889.25037,21624736673.079872,0.00348046040351474,437682076.25416756,172595668.73889604
