,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,avgvol_last_30,hi_to_lo_last_30,return_last_30,avgvol_last_15,hi_to_lo_last_15,return_last_15,avgvol_last_5,hi_to_lo_last_5,return_last_5,avgvol_last_1,hi_to_lo_last_1,return_last_1,return_next_1,return_next_5,return_next_15,return_next_30
30,2019-11-30,^GSPC,3147.179931640625,3150.300048828125,3139.340087890625,3140.97998046875,3140.97998046875,1743420000.0,3590481333.3333335,0.03821153227583762,0.034047037714499906,3370210666.6666665,0.016139583546384895,0.006575959886722993,3185824000.0,0.006379159992735639,0.002342352070513698,1743420000.0,0.0034911671340660533,-0.004011219709926239,0.0,-0.008984447808837559,0.008857130109827471,0.031531572846166256
31,2019-12-01,^GSPC,3147.179931640625,3150.300048828125,3139.340087890625,3140.97998046875,3140.97998046875,1743420000.0,3510285000.0,0.028276008486822546,0.024151367494335885,3262452000.0,0.016139583546384895,0.006575959886722993,2831646000.0,0.004174424362754614,0.0001464601195468873,1743420000.0,0.0034911671340660533,0.0,0.0,-0.007497675558126415,0.008857130109827471,0.025568471971529227
32,2019-12-02,^GSPC,3143.85009765625,3144.31005859375,3110.780029296875,3113.8701171875,3113.8701171875,3285750000.0,3436522666.6666665,0.028276008486822546,0.024151367494335885,3154693333.3333335,0.016139583546384895,0.006575959886722993,2260240000.0,0.004027374393472671,-0.004011219709926239,1743420000.0,0.0034911671340660533,0.0,-0.008631020716408422,0.0015695520733274293,0.016068224253881658,0.02858981890573009
33,2019-12-03,^GSPC,3087.409912109375,3094.969970703125,3070.330078125,3093.199951171875,3093.199951171875,3671580000.0,3414171333.3333335,0.028276008486822546,0.01531189582475423,3149756666.6666665,0.016139583546384895,-0.0026136558690349476,2310296000.0,0.012768601171108562,-0.012607619505920264,3285750000.0,0.01077865647236198,-0.008631020716408422,-0.00663809511563529,0.010289380647261481,0.025257926433613687,0.037544890348532034
34,2019-12-04,^GSPC,3103.5,3119.3798828125,3102.530029296875,3112.760009765625,3112.760009765625,3702980000.0,3404681000.0,0.0256974073588232,0.004850104619119389,3165186000.0,0.019536380639644912,-0.008646930965472754,2437518000.0,0.015446796214636294,-0.015211822295583155,3671580000.0,0.008025160797425546,-0.00663809511563529,0.00632356747139462,0.017040592838988733,0.031662984272692984,0.053229713268938994
35,2019-12-05,^GSPC,3119.2099609375,3119.449951171875,3103.760009765625,3117.429931640625,3117.429931640625,3360480000.0,3388845666.6666665,0.0256974073588232,0.01240474957049753,3171140000.0,0.019536380639644912,0.001383337370325366,2829430000.0,0.015446796214636294,-0.008984447808837559,3702980000.0,0.00543100416644271,0.00632356747139462,0.0015002511791302187,0.007453176955207086,0.029751765999090907,0.03922245451226347
36,2019-12-06,^GSPC,3134.6201171875,3150.60009765625,3134.6201171875,3145.909912109375,3145.909912109375,3483310000.0,3351175333.3333335,0.02497736360216396,0.013211832486133002,3125771333.3333335,0.019536380639644912,0.004475499720738574,3152842000.0,0.015446796214636294,-0.007497675558126415,3360480000.0,0.005055140009821546,0.0015002511791302187,0.009135724328457329,0.0048405539888698446,0.03329346331382599,0.03766569532930286
37,2019-12-07,^GSPC,3134.6201171875,3150.60009765625,3134.6201171875,3145.909912109375,3145.909912109375,3483310000.0,3318435333.3333335,0.022186696623387903,0.019684420946059822,3108391333.3333335,0.019536380639644912,0.011452267344691514,3500820000.0,0.017040592838988733,0.010289380647261481,3483310000.0,0.005097900182905679,0.009135724328457329,0.0,-0.0013605059955468235,0.0239390385286824,0.028271688647065973
38,2019-12-08,^GSPC,3134.6201171875,3150.60009765625,3134.6201171875,3145.909912109375,3145.909912109375,3483310000.0,3296146000.0,0.021580711703598654,0.017080008486686227,3124927333.3333335,0.019536380639644912,0.011452267344691514,3540332000.0,0.017040592838988733,0.017040592838988733,3483310000.0,0.005097900182905679,0.0,0.0,0.0072030531334592585,0.0239390385286824,0.03190495595603382
39,2019-12-09,^GSPC,3141.860107421875,3148.8701171875,3135.4599609375,3135.9599609375,3135.9599609375,3400470000.0,3295317666.6666665,0.021580711703598654,0.017080008486686227,3141463333.3333335,0.019536380639644912,0.011452267344691514,3502678000.0,0.010649681388783305,0.010649681388783305,3483310000.0,0.005097900182905679,0.0,-0.00316282139344648,0.007276157728052013,0.024825916773911327,0.02901228009738288
40,2019-12-10,^GSPC,3135.360107421875,3142.1201171875,3126.090087890625,3132.52001953125,3132.52001953125,3346310000.0,3291728000.0,0.021580711703598654,0.013863166076997668,3152476666.6666665,0.019536380639644912,0.0007403749118939373,3442176000.0,0.009135724328457329,0.005944008270660106,3400470000.0,0.004276934298976132,-0.00316282139344648,-0.0010969340964486207,0.010472100505010129,0.027876606514091407,0.037337877188846846
41,2019-12-11,^GSPC,3135.75,3143.97998046875,3133.2099609375,3141.6298828125,3141.6298828125,3257650000.0,3286333000.0,0.021580711703598654,0.014742423776293645,3141276666.6666665,0.019536380639644912,-0.0025473488308455083,3439342000.0,0.0042744794908378125,-0.0042562860832676686,3346310000.0,0.005127820646938286,-0.0010969340964486207,0.002908158040315856,0.01158173900587034,0.029005357576245006,0.04538835530312135
42,2019-12-12,^GSPC,3141.22998046875,3176.280029296875,3138.469970703125,3168.570068359375,3168.570068359375,4003200000.0,3293550666.6666665,0.01998479648539342,0.01610361257585069,3051756666.6666665,0.019536380639644912,-0.0038051389814006686,3394210000.0,0.0042744794908378125,-0.0013605059955468235,3257650000.0,0.0034373756197390026,0.002908158040315856,0.008575225775086182,0.015858032364644448,0.03128313422104689,0.03938090082495371
43,2019-12-13,^GSPC,3166.64990234375,3182.679931640625,3156.510009765625,3168.800048828125,3168.800048828125,3757650000.0,3310472000.0,0.024366390268093063,0.02408825624617905,3116272000.0,0.024366390268093063,0.00473745686781446,3498188000.0,0.011508321927187426,0.0072030531334592585,4003200000.0,0.012047290223165419,0.008575225775086182,7.258178414493166e-05,0.007558599196222149,0.022549588499038764,0.030543755450857413
44,2019-12-14,^GSPC,3166.64990234375,3182.679931640625,3156.510009765625,3168.800048828125,3168.800048828125,3757650000.0,3318603000.0,0.024440740608316913,0.023306035511766243,3164417333.3333335,0.024440740608316913,0.008857130109827471,3553056000.0,0.01158173900587034,0.010472100505010129,3757650000.0,0.008290777407337746,7.258178414493166e-05,0.0,0.007049937959405783,0.022475375412047027,0.030468962175076664
45,2019-12-15,^GSPC,3166.64990234375,3182.679931640625,3156.510009765625,3168.800048828125,3168.800048828125,3757650000.0,3334455000.0,0.024440740608316913,0.015491334128864054,3298699333.3333335,0.024440740608316913,0.008857130109827471,3624492000.0,0.01158173900587034,0.01158173900587034,3757650000.0,0.008290777407337746,0.0,0.0,0.011540667696246398,0.022475375412047027,0.037657735466302134
46,2019-12-16,^GSPC,3183.6298828125,3197.7099609375,3183.6298828125,3191.449951171875,3191.449951171875,4070200000.0,3347716666.6666665,0.024440740608316913,0.015491334128864054,3432981333.3333335,0.024440740608316913,0.008857130109827471,3706760000.0,0.008648429964417392,0.008648429964417392,3757650000.0,0.008290777407337746,0.0,0.007147785279833618,0.016542514853338908,0.01656462680685289,0.03608616881898663
47,2019-12-17,^GSPC,3195.39990234375,3198.219970703125,3191.030029296875,3192.52001953125,3192.52001953125,3842940000.0,3371396666.6666665,0.031763223054098955,0.02274984813874914,3588100000.0,0.031763223054098955,0.024914280642651443,3869270000.0,0.00722088586298697,0.00722088586298697,4070200000.0,0.004422649190791494,0.007147785279833618,0.00033529222633799094,0.009328054641846606,0.01232357665848971,0.030656939443684195
48,2019-12-18,^GSPC,3195.2099609375,3198.47998046875,3191.139892578125,3191.139892578125,3191.139892578125,4029950000.0,3387501333.3333335,0.032109165242210524,0.022578255036916017,3625246000.0,0.032109165242210524,0.032109165242210524,3837218000.0,0.007485474103011702,0.007485474103011702,3842940000.0,0.0022531725932501967,0.00033529222633799094,-0.00043230017186479675,0.008989748222812732,0.011984266200856242,0.038931639677156626
49,2019-12-19,^GSPC,3192.320068359375,3205.47998046875,3192.320068359375,3205.3701171875,3205.3701171875,3784360000.0,3407161666.6666665,0.032109165242210524,0.022742265668053374,3649137333.3333335,0.02562356542598687,0.025180188182384766,3891678000.0,0.007485474103011702,0.007049937959405783,4029950000.0,0.002300146072472753,-0.00043230017186479675,0.004459292004863613,0.01030043128599556,0.02090482000907512,0.04339522216855762
50,2019-12-20,^GSPC,3223.330078125,3225.64990234375,3216.030029296875,3221.219970703125,3221.219970703125,6457480000.0,3412851333.3333335,0.03626347077017411,0.031176260099156083,3654562666.6666665,0.028209193943484756,0.028209193943484756,3897020000.0,0.011540667696246398,0.011540667696246398,3784360000.0,0.004122366124815979,0.004459292004863613,0.004944781081796634,0.005618622800664941,0.009197059743795366,0.038763074296400246
51,2019-12-21,^GSPC,3223.330078125,3225.64990234375,3216.030029296875,3221.219970703125,3221.219970703125,6457480000.0,3493400333.3333335,0.04138756677619537,0.037917967920327866,3861029333.3333335,0.028315844948741287,0.0239390385286824,4436986000.0,0.009426123309404177,0.009328054641846606,6457480000.0,0.0029912261263860263,0.004944781081796634,0.0,0.0006705261140249608,0.004231355535198045,0.03365189197579488
52,2019-12-22,^GSPC,3223.330078125,3225.64990234375,3216.030029296875,3221.219970703125,3221.219970703125,6457480000.0,3583849333.3333335,0.04138756677619537,0.035665462142579374,4059307333.3333335,0.028315844948741287,0.0239390385286824,4914442000.0,0.009426123309404177,0.008989748222812732,6457480000.0,0.0029912261263860263,0.0,0.0,0.005802131358998874,0.004231355535198045,0.03365189197579488
53,2019-12-23,^GSPC,3226.050048828125,3227.780029296875,3222.300048828125,3224.010009765625,3224.010009765625,3064530000.0,3691256333.3333335,0.04138756677619537,0.035665462142579374,4257585333.3333335,0.028315844948741287,0.0239390385286824,5437350000.0,0.009426123309404177,0.009426123309404177,6457480000.0,0.0029912261263860263,0.0,0.0008661436002121992,0.005836313259917292,0.007779679382864391,0.030910670263118112
54,2019-12-24,^GSPC,3225.449951171875,3226.429931640625,3220.510009765625,3223.3798828125,3223.3798828125,1296530000.0,3685565000.0,0.04228955795249889,0.036562497154574825,4229666666.6666665,0.0292065141368405,0.028077542419196577,5244266000.0,0.005815207572497094,0.005815207572497094,3064530000.0,0.0017006425179872942,0.0008661436002121992,-0.00019544819997963092,0.004965868504480442,0.004084950677915922,0.030316280017220087
55,2019-12-25,^GSPC,3225.449951171875,3226.429931640625,3220.510009765625,3223.3798828125,3223.3798828125,1296530000.0,3620940333.3333335,0.04228955795249889,0.028637620566077215,4089404000.0,0.0292065141368405,0.029005357576245006,4746700000.0,0.0008661436002121992,0.0006705261140249608,1296530000.0,0.001838193906259944,-0.00019544819997963092,0.0,0.005162325671720369,0.009204675556185649,0.03169348943161543
56,2019-12-26,^GSPC,3227.199951171875,3240.080078125,3227.199951171875,3239.909912109375,3239.909912109375,2164540000.0,3547014333.3333335,0.04228955795249889,0.02638412198168938,3952752000.0,0.026222098091126966,0.026021524829275666,3714510000.0,0.0008661436002121992,0.0006705261140249608,1296530000.0,0.001838193906259944,0.0,0.005128166675301138,-0.0006483392668494847,0.015921197694699574,0.02236475082413314
57,2019-12-27,^GSPC,3247.22998046875,3247.929931640625,3234.3701171875,3240.02001953125,3240.02001953125,2429150000.0,3465817333.3333335,0.04742983423425895,0.027358958566161107,3879878000.0,0.02251483862149173,0.02251483862149173,2855922000.0,0.005802131358998874,0.005802131358998874,2164540000.0,0.00399111525409146,0.005128166675301138,3.398471712534601e-05,-0.002817943418234048,0.007852127447059765,0.017148643049021306
58,2019-12-28,^GSPC,3247.22998046875,3247.929931640625,3234.3701171875,3240.02001953125,3240.02001953125,2429150000.0,3445606666.6666665,0.04746543084088417,0.02739387306975427,3774941333.3333335,0.022475375412047027,0.022475375412047027,2050256000.0,0.005162325671720369,0.004965868504480442,2429150000.0,0.0041924127300916325,3.398471712534601e-05,0.0,-0.00285183121668231,0.007817877041594423,0.017114076714839888
59,2019-12-29,^GSPC,3247.22998046875,3247.929931640625,3234.3701171875,3240.02001953125,3240.02001953125,2429150000.0,3425396000.0,0.04746543084088417,0.031531572846166256,3686374666.6666665,0.022475375412047027,0.022475375412047027,1923180000.0,0.005162325671720369,0.005162325671720369,2429150000.0,0.0041924127300916325,0.0,0.0,0.005503076529625783,0.007817877041594423,0.001114148449543384
