,Date,Day,Month,Quarter,CSI,gallup_banks,gallup_bigbiz,gallup_police,gallup_pres,CPI,GDP
1137,2016-12-22,3,12,4.0,98.40322580645162,29.383561643835616,19.43013698630137,56.47671232876712,34.09315068493151,2.370967741935484,1.6930467213114755
1138,2016-12-23,4,12,4.0,98.41290322580645,29.397260273972602,19.43835616438356,56.47945205479452,34.082191780821915,2.3838709677419354,1.6902081967213116
1139,2016-12-24,5,12,4.0,98.42258064516129,29.410958904109588,19.446575342465753,56.48219178082192,34.07123287671233,2.3967741935483873,1.6873696721311475
1140,2016-12-25,6,12,4.0,98.43225806451613,29.424657534246574,19.454794520547946,56.484931506849314,34.06027397260274,2.4096774193548387,1.6845311475409837
1141,2016-12-26,0,12,4.0,98.44193548387096,29.438356164383563,19.463013698630135,56.487671232876714,34.04931506849315,2.4225806451612906,1.6816926229508198
1142,2016-12-27,1,12,4.0,98.45161290322581,29.45205479452055,19.471232876712328,56.49041095890411,34.038356164383565,2.435483870967742,1.6788540983606557
1143,2016-12-28,2,12,4.0,98.46129032258065,29.465753424657535,19.47945205479452,56.49315068493151,34.02739726027397,2.4483870967741934,1.6760155737704918
1144,2016-12-29,3,12,4.0,98.47096774193548,29.47945205479452,19.48767123287671,56.49589041095891,34.016438356164386,2.4612903225806453,1.673177049180328
1145,2016-12-30,4,12,4.0,98.48064516129033,29.493150684931507,19.495890410958904,56.4986301369863,34.00547945205479,2.4741935483870967,1.670338524590164
1146,2016-12-31,5,12,4.0,98.49032258064516,29.506849315068493,19.504109589041096,56.5013698630137,33.99452054794521,2.4870967741935486,1.6675
1147,2017-01-01,6,1,1.0,98.5,29.52054794520548,19.512328767123286,56.50410958904109,33.983561643835614,2.5,1.6690736986301369
1148,2017-01-02,0,1,1.0,98.42903225806451,29.534246575342465,19.52054794520548,56.50684931506849,33.97260273972603,2.5064516129032257,1.670647397260274
1149,2017-01-03,1,1,1.0,98.35806451612903,29.54794520547945,19.528767123287672,56.50958904109589,33.961643835616435,2.5129032258064514,1.672221095890411
1150,2017-01-04,2,1,1.0,98.28709677419354,29.561643835616437,19.53698630136986,56.512328767123286,33.95068493150685,2.5193548387096776,1.673794794520548
1151,2017-01-05,3,1,1.0,98.21612903225807,29.575342465753423,19.545205479452054,56.515068493150686,33.93972602739726,2.5258064516129033,1.675368493150685
