,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,avgvol_last_30,hi_to_lo_last_30,return_last_30,avgvol_last_15,hi_to_lo_last_15,return_last_15,avgvol_last_5,hi_to_lo_last_5,return_last_5,avgvol_last_1,hi_to_lo_last_1,return_last_1,return_next_1,return_next_5,return_next_15,return_next_30
436,2021-01-09,BITW,71.80000305175781,77.75,67.0199966430664,77.30000305175781,77.30000305175781,335900.0,452840.0,2.8189557329552732,1.1236263684439871,307753.3333333333,0.7158713509625696,0.05890415139394256,420080.0,0.7158713509625696,0.46958184969889283,335900.0,0.16010152035785974,0.15761888858662032,0.0,-0.15523932116749273,-0.3143596648435737,-0.1636481374704324
437,2021-01-10,BITW,71.80000305175781,77.75,67.0199966430664,77.30000305175781,77.30000305175781,335900.0,434756.6666666667,2.6125258877473767,1.0088358620407978,317893.3333333333,0.7158713509625696,0.05890415139394256,422380.0,0.7158713509625696,0.7158713509625696,335900.0,0.16010152035785974,0.0,0.0,-0.17011644251907798,-0.3143596648435737,-0.08538170560092284
438,2021-01-11,BITW,64.5,72.81999969482422,57.72999954223633,67.19999694824219,67.19999694824219,245200.0,428053.3333333333,2.6125258877473767,1.0088358620407978,328033.3333333333,0.7158713509625696,0.05890415139394256,374880.0,0.3459864642346395,0.3459864642346395,335900.0,0.16010152035785974,0.0,-0.13065984094144156,-0.22056924163821356,-0.35316949513544693,-0.04902976411255344
439,2021-01-12,BITW,68.45999908447266,69.08000183105469,65.02999877929688,68.0,68.0,109400.0,418326.6666666667,2.6125258877473767,0.7463616878290833,332126.6666666667,0.7158713509625696,-0.0917691730175354,332520.0,0.15761888858662032,0.006364588733084098,245200.0,0.2613892304216592,-0.13065984094144156,0.011904807858458266,-0.10342257833129243,-0.28571425327638234,0.056696508348397234
440,2021-01-13,BITW,68.0,73.5,62.04999923706055,65.30000305175781,65.30000305175781,131600.0,404073.3333333333,2.0856825052391756,0.13712376032703322,324566.6666666667,0.7158713509625696,0.0,272460.0,0.1502977166992241,-0.12031051338420784,109400.0,0.06227899627528788,0.011904807858458266,-0.0397058374741498,-0.11397058823529416,-0.32617647507611447,0.10294117647058831
441,2021-01-14,BITW,68.47000122070312,71.5,64.11000061035156,64.1500015258789,64.1500015258789,164800.0,385003.3333333333,2.0856825052391756,-0.1987729686900882,314760.0,0.7158713509625696,0.02031254768371582,231600.0,0.1837672195893867,-0.15523932116749273,131600.0,0.18452862052737506,-0.0397058374741498,-0.01761104857785989,-0.07733541831162094,-0.2174579466157387,0.13506890172475705
442,2021-01-15,BITW,63.790000915527344,63.790000915527344,58.18999862670898,60.25,60.25,153600.0,364820.0,2.0856825052391756,-0.5385223792471678,310826.6666666667,0.7158713509625696,0.06226199990449044,197380.0,0.20498832756183227,-0.17011644251907798,164800.0,0.11527061798928151,-0.01761104857785989,-0.06079503403138031,-0.05611850667479834,-0.14263447090001524,0.15541700675846593
443,2021-01-16,BITW,63.790000915527344,63.790000915527344,58.18999862670898,60.25,60.25,153600.0,343243.3333333333,1.0643729539398796,-0.3521505376344086,300413.3333333333,0.7158713509625696,-0.002318254529945163,160920.0,0.12863070539419086,-0.10342257833129243,153600.0,0.09623650835159125,-0.06079503403138031,0.0,-0.03817426119602563,-0.08713692946058094,0.23020751446609178
444,2021-01-17,BITW,63.790000915527344,63.790000915527344,58.18999862670898,60.25,60.25,153600.0,307813.3333333333,1.059933509952549,-0.127696535888144,290000.0,0.7158713509625696,-0.002318254529945163,142600.0,0.12863070539419086,-0.11397058823529416,153600.0,0.09623650835159125,0.0,0.0,-0.16016600042952556,-0.08713692946058094,0.23020751446609178
445,2021-01-18,BITW,63.790000915527344,63.790000915527344,58.18999862670898,60.25,60.25,153600.0,290136.6666666667,1.059933509952549,-0.127696535888144,279586.6666666667,0.7158713509625696,-0.002318254529945163,151440.0,0.08381747803747408,-0.07733541831162094,153600.0,0.09623650835159125,0.0,0.0,-0.1203319502074689,-0.12448132780082988,0.2970954610104384
446,2021-01-19,BITW,62.5,65.0,60.150001525878906,60.54999923706055,60.54999923706055,84900.0,272460.0,1.059933509952549,-0.127696535888144,269173.3333333333,0.7158713509625696,0.14543729558552498,155840.0,0.06473031578222255,-0.06079503403138031,153600.0,0.09623650835159125,0.0,0.004979240449137778,-0.1203319502074689,0.022406613678358278,0.6680497925311204
447,2021-01-20,BITW,62.0,62.0,54.5,57.95000076293945,57.95000076293945,130700.0,252493.33333333334,1.059933509952549,-0.2832623481176628,253206.66666666666,0.7158713509625696,0.34406215898997994,139860.0,0.004979240449137778,0.004979240449137778,84900.0,0.08063172653510953,0.004979240449137778,-0.04293969458103186,-0.12469032753413245,0.08340213543668584,0.9554088029353829
448,2021-01-21,BITW,53.0,54.9900016784668,50.09999847412109,50.59999847412109,50.59999847412109,166200.0,245583.33333333334,1.059933509952549,-0.3755388054177249,223693.33333333334,0.3459864642346395,0.009054509054509108,135280.0,0.04486623709906601,-0.03817426119602563,130700.0,0.13761467889908263,-0.04293969458103186,-0.12683351496207207,-0.1371872417303519,0.10267473139956595,1.3468507024934429
