,Date,Open,High,Low,Close,Adj Close,Volume,avgvol_last_30,hi_to_lo_last_30,return_last_30,avgvol_last_15,hi_to_lo_last_15,return_last_15,avgvol_last_5,hi_to_lo_last_5,return_last_5,avgvol_last_1,hi_to_lo_last_1,return_last_1,return_next_1,return_next_5,return_next_15,return_next_30
30,2019-11-30,28103.16015625,28119.509765625,28042.529296875,28051.41015625,28051.41015625,120630000.0,245961333.33333334,0.041328107905517664,0.03716524151716505,238226000.0,0.014323517867468105,0.0016611216902404635,217904000.0,0.004013696392547006,-0.0005366028039044402,120630000.0,0.002745132863553046,-0.003997651035009264,0.0,-0.014317670917000758,0.002993457464607774,0.021170044788022535
31,2019-12-01,28103.16015625,28119.509765625,28042.529296875,28051.41015625,28051.41015625,120630000.0,240854666.66666666,0.02986177253174005,0.025744744550862064,227353333.33333334,0.014323517867468105,0.0016611216902404635,192346000.0,0.004013696392547006,-0.0024987672155740714,120630000.0,0.002745132863553046,0.0,0.0,-0.013319155495887136,0.002993457464607774,0.014642061360273129
32,2019-12-02,28109.740234375,28109.83984375,27782.349609375,27783.0390625,27783.0390625,236610000.0,235846666.66666666,0.02986177253174005,0.025744744550862064,216480666.66666666,0.014323517867468105,0.0016611216902404635,151662000.0,0.004013696392547006,-0.003997651035009264,120630000.0,0.002745132863553046,0.0,-0.009567115957990646,-0.0012958211074782788,0.006576513184985089,0.01736202544407517
33,2019-12-03,27501.98046875,27524.740234375,27325.130859375,27502.810546875,27502.810546875,275350000.0,234704666.66666666,0.02986177253174005,0.015931325636444615,213340000.0,0.014323517867468105,-0.009030519601979758,159342000.0,0.01371199661214173,-0.013526521001988367,236610000.0,0.011787708346470804,-0.009567115957990646,-0.010086316151181496,0.008351191669602853,0.0174250589599263,0.02718926424591883
34,2019-12-04,27634.630859375,27727.44921875,27612.080078125,27649.779296875,27649.779296875,218200000.0,234854000.0,0.025558511016599672,0.0014820846905536644,214875333.33333334,0.024040795830596595,-0.015436696601883737,174770000.0,0.01994703808325271,-0.01955693515296486,275350000.0,0.007304974165622813,-0.010086316151181496,0.005343772039207106,0.01862536918279445,0.026777945066551734,0.04966729607677167
35,2019-12-05,27736.05078125,27745.19921875,27562.80078125,27677.7890625,27677.7890625,208600000.0,233026333.33333334,0.024422587047874034,0.005716020351192119,213029333.33333334,0.024040795830596595,-0.006157578579312317,194284000.0,0.01994703808325271,-0.014317670917000758,218200000.0,0.0041782125902349865,0.005343772039207106,0.0010130195009609988,0.00939683133490199,0.026299726765167675,0.03562782732993952
36,2019-12-06,27839.6796875,28035.849609375,27839.6796875,28015.060546875,28015.060546875,223310000.0,230434666.66666666,0.024422587047874034,0.006737405026686627,209726666.66666666,0.024040795830596595,-0.003187318254909477,211878000.0,0.01994703808325271,-0.013319155495887136,208600000.0,0.006617558170070925,0.0010130195009609988,0.012185636779491249,0.007368061089146005,0.028083918823673226,0.03457977783968813
37,2019-12-07,27839.6796875,28035.849609375,27839.6796875,28015.060546875,28015.060546875,223310000.0,229948000.0,0.024040795830596595,0.012294930984852126,209146000.0,0.024040795830596595,0.005002271179935347,232414000.0,0.01862536918279445,0.008351191669602853,223310000.0,0.007046414473047324,0.012185636779491249,0.0,-0.0037037137739319714,0.015706883664903692,0.022124539458442838
38,2019-12-08,27839.6796875,28035.849609375,27839.6796875,28015.060546875,28015.060546875,223310000.0,228757666.66666666,0.024040795830596595,0.012059442050774027,209714666.66666666,0.024040795830596595,0.005002271179935347,229754000.0,0.01862536918279445,0.01862536918279445,223310000.0,0.007046414473047324,0.0,0.0,0.00417597649590129,0.015706883664903692,0.02456965286040691
39,2019-12-09,27987.05078125,28010.419921875,27906.140625,27909.599609375,27909.599609375,217000000.0,228820000.0,0.024040795830596595,0.012059442050774027,210283333.33333334,0.024040795830596595,0.005002271179935347,219346000.0,0.013211000568141396,0.013211000568141396,223310000.0,0.007046414473047324,0.0,-0.0037644372505831747,0.00429484392149293,0.019149298253429592,0.020296909216868553
40,2019-12-10,27900.650390625,27949.01953125,27804.0,27881.720703125,27881.720703125,213250000.0,228672000.0,0.024040795830596595,0.008249607787313762,210431333.33333334,0.024040795830596595,-0.005589270393463908,219106000.0,0.012185636779491249,0.008375327463893134,217000000.0,0.003736786762322142,-0.0037644372505831747,-0.000998900257982771,0.00808973446986161,0.021707570794798903,0.029935586538989867
41,2019-12-11,27867.310546875,27925.5,27801.80078125,27911.30078125,27911.30078125,213510000.0,228399000.0,0.024040795830596595,0.006869636380705035,208086666.66666666,0.024040795830596595,-0.008532882354166826,220036000.0,0.004782339123533985,-0.004759577211225219,213250000.0,0.005215779429218914,-0.000998900257982771,0.0010609129343184254,0.009097722445142065,0.022729175231784415,0.03856217121418526
42,2019-12-12,27898.33984375,28224.94921875,27859.869140625,28132.05078125,28132.05078125,277740000.0,228771000.0,0.024040795830596595,0.007937837401113867,200717333.33333334,0.024040795830596595,-0.008972419356270467,218076000.0,0.004782339123533985,-0.0037037137739319714,213510000.0,0.004449323974489605,0.0010609129343184254,0.00790898287865871,0.011629334164463323,0.025440944129233145,0.03269173146573556
43,2019-12-13,28123.640625,28290.73046875,28028.3203125,28135.380859375,28135.380859375,250660000.0,230906666.66666666,0.024040795830596595,0.012541969538842235,206019333.33333334,0.024040795830596595,-0.0011343991886806348,228962000.0,0.00897828655521038,0.00417597649590129,277740000.0,0.013104156242882192,0.00790898287865871,0.00011837310229867448,0.004802684882470487,0.01824285717261165,0.024588280299175036
44,2019-12-14,28123.640625,28290.73046875,28028.3203125,28135.380859375,28135.380859375,250660000.0,229982333.33333334,0.024040795830596595,0.01272120145406852,209516000.0,0.023000206157907543,0.002993457464607774,234432000.0,0.009097722445142065,0.00808973446986161,250660000.0,0.009362321870318047,0.00011837310229867448,0.0,0.0036928036630923256,0.01812233887283954,0.024467010960884883
45,2019-12-15,28123.640625,28290.73046875,28028.3203125,28135.380859375,28135.380859375,250660000.0,228205333.33333334,0.024040795830596595,0.004659551651971405,218184666.66666666,0.023000206157907543,0.002993457464607774,241164000.0,0.009097722445142065,0.009097722445142065,250660000.0,0.009362321870318047,0.0,0.0,0.00858634469291375,0.01812233887283954,0.027427029537361758
46,2019-12-16,28191.669921875,28337.490234375,28191.669921875,28235.890625,28235.890625,286770000.0,227103333.33333334,0.024040795830596595,0.004659551651971405,226853333.33333334,0.023000206157907543,0.002993457464607774,248646000.0,0.008028292191796682,0.008028292191796682,250660000.0,0.009362321870318047,0.0,0.003572362006662111,0.011363236416558786,0.011613838364520346,0.02858639328608925
47,2019-12-17,28221.75,28328.630859375,28220.560546875,28267.16015625,28267.16015625,286770000.0,227205000.0,0.026654733227193583,0.008248559263923205,237929333.33333334,0.026654733227193583,0.016299569009757153,263298000.0,0.003691157980534099,0.003691157980534099,286770000.0,0.00517246097531987,0.003572362006662111,0.001107439169009794,0.007763141657586736,0.010715044626824044,0.028131929276624223
48,2019-12-18,28291.439453125,28323.25,28239.279296875,28239.279296875,28239.279296875,289890000.0,227306666.66666666,0.027791690891818766,0.008237182021443301,241273333.33333334,0.027791690891818766,0.027791690891818766,265104000.0,0.004683757349283946,0.004683757349283946,286770000.0,0.003829488514960344,0.001107439169009794,-0.0009863339373635815,0.006648339856610841,0.009596977389149552,0.036455040515350756
49,2019-12-19,28278.310546875,28381.48046875,28278.240234375,28376.9609375,28376.9609375,262570000.0,228559000.0,0.027791690891818766,0.01092788545105372,242242666.66666666,0.022328599904765767,0.02132024251154241,272950000.0,0.004683757349283946,0.0036928036630923256,289890000.0,0.0029735427112791424,-0.0009863339373635815,0.004875536630293498,0.011057293520750466,0.022292406182075064,0.03926517744462066
50,2019-12-20,28608.640625,28608.640625,28445.599609375,28455.08984375,28455.08984375,603780000.0,229115000.0,0.03178403854890122,0.019980205551684227,245200666.66666666,0.02526111725980651,0.02526111725980651,275332000.0,0.00858634469291375,0.00858634469291375,262570000.0,0.0036508719608903117,0.004875536630293498,0.0027532513584551666,0.004880307005215245,0.009089060750482325,0.03422278636581
51,2019-12-21,28608.640625,28608.640625,28445.599609375,28455.08984375,28455.08984375,603780000.0,240636333.33333334,0.03462479935466822,0.02480708818162758,271546000.0,0.020564338432697005,0.015706883664903692,345956000.0,0.007763141657586736,0.007763141657586736,603780000.0,0.005731677934862844,0.0027532513584551666,0.0,0.0021212154075576084,0.0063184132122671155,0.03138312936380139
52,2019-12-22,28608.640625,28608.640625,28445.599609375,28455.08984375,28455.08984375,603780000.0,253028333.33333334,0.03462479935466822,0.020787724936322638,296910666.6666667,0.020564338432697005,0.015706883664903692,409358000.0,0.007642211566599055,0.006648339856610841,603780000.0,0.005731677934862844,0.0,0.0,0.00584432458878803,0.0063184132122671155,0.03138312936380139
53,2019-12-23,28491.779296875,28582.490234375,28491.779296875,28551.529296875,28551.529296875,223530000.0,265995000.0,0.03462479935466822,0.020787724936322638,322275333.3333333,0.020564338432697005,0.015706883664903692,472760000.0,0.007642211566599055,0.007642211566599055,603780000.0,0.005731677934862844,0.0,0.0033891811150328355,0.006683160127739729,0.008725715398840483,0.026039250721703322
54,2019-12-24,28572.5703125,28576.80078125,28503.2109375,28515.44921875,28515.44921875,86150000.0,266286666.66666666,0.03813133018578574,0.024247359416134096,322290000.0,0.02402321581518918,0.023000318760731053,459488000.0,0.006151763740996907,0.006151763740996907,223530000.0,0.0031837582537341813,0.0033891811150328355,-0.0012636828573995285,0.003282852829892269,0.0011260479356711706,0.022231391803046785
55,2019-12-25,28572.5703125,28576.80078125,28503.2109375,28515.44921875,28515.44921875,86150000.0,261999000.0,0.03813133018578574,0.015996970918577658,313566666.6666667,0.02402321581518918,0.022729175231784415,424204000.0,0.0033891811150328355,0.0021212154075576084,86150000.0,0.002581808902560656,-0.0012636828573995285,0.0,0.004552288336024057,0.008053200327947208,0.022606714698926167
56,2019-12-26,28539.4609375,28624.099609375,28535.150390625,28621.390625,28621.390625,155970000.0,256590000.0,0.03813133018578574,0.014002347499357581,305093333.3333333,0.022937967694256933,0.021645298520298617,320678000.0,0.0033891811150328355,0.0021212154075576084,86150000.0,0.002581808902560656,0.0,0.0037152283815449216,-0.0018694635788850666,0.0154811228288394,0.01663243129580927
57,2019-12-27,28675.33984375,28701.66015625,28608.98046875,28645.259765625,28645.259765625,182280000.0,250987333.33333334,0.040671482509706536,0.01624025795341577,301257333.3333333,0.01739438932323223,0.01739438932323223,231116000.0,0.00584432458878803,0.00584432458878803,155970000.0,0.0031171806537673152,0.0037152283815449216,0.0008339615966861391,-0.0028982229746218335,0.007070897039965107,0.012869390190575425
58,2019-12-28,28675.33984375,28701.66015625,28608.98046875,28645.259765625,28645.259765625,182280000.0,250456333.33333334,0.04153936256088597,0.017087763301555148,294893333.3333333,0.01812233887283954,0.01812233887283954,146816000.0,0.004552288336024057,0.003282852829892269,182280000.0,0.0032395312933726217,0.0008339615966861391,0.0,-0.003729074666245058,0.0062317384127623665,0.012025399872211073
59,2019-12-29,28675.33984375,28701.66015625,28608.98046875,28645.259765625,28645.259765625,182280000.0,249925333.33333334,0.04153936256088597,0.021170044788022535,290334666.6666667,0.01812233887283954,0.01812233887283954,138566000.0,0.004552288336024057,0.004552288336024057,182280000.0,0.0032395312933726217,0.0,0.0,0.007803769889119794,0.0062317384127623665,-0.003821190147011766
60,2019-12-30,28654.759765625,28664.689453125,28428.98046875,28462.140625,28462.140625,181600000.0,251980333.33333334,0.04153936256088597,0.021170044788022535,285776000.0,0.01812233887283954,0.01812233887283954,157792000.0,0.004552288336024057,0.004552288336024057,182280000.0,0.0032395312933726217,0.0,-0.006392650725574711,-0.00036232543656156135,0.009139069352729567,0.002708645143553845
