,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,avgvol_last_30,hi_to_lo_last_30,return_last_30,avgvol_last_15,hi_to_lo_last_15,return_last_15,avgvol_last_5,hi_to_lo_last_5,return_last_5,avgvol_last_1,hi_to_lo_last_1,return_last_1,return_next_1,return_next_5,return_next_15,return_next_30
30,2019-11-30,ETH-USD,155.28640747070312,156.69129943847656,151.225341796875,152.53968811035156,152.53968811035156,6565950868,8529564921.0,0.3413676052779595,-0.15580391119911197,8291928192.4,0.29603821889440196,-0.13969012316835716,8447959039.8,0.06026645593316138,0.06026645593316138,7503898278.0,0.035573448654765194,0.023639834524175507,-0.017800330968333444,-0.05509454546776471,-0.08006818226701029,-0.13229635293254194
31,2019-12-01,ETH-USD,152.49192810058594,152.49192810058594,147.06793212890625,151.18572998046875,151.18572998046875,7102780298,8428165296.4,0.3413676052779595,-0.17084429166938642,8141946351.8,0.29603821889440196,-0.1680335202021186,7568598542.2,0.04255414170953875,0.023996332934702158,6565950868.0,0.036144455530101594,-0.017800330968333444,-0.008876103961241388,-0.02157271482061185,-0.061785217950350524,-0.13049852448388444
32,2019-12-02,ETH-USD,151.17547607421875,152.11695861816406,147.60679626464844,149.0591583251953,149.0591583251953,6670561362,8360070935.333333,0.3413676052779595,-0.17800658981316686,8162805830.333333,0.29603821889440196,-0.18330619567763673,7459451342.4,0.027240821355600797,-0.011926164524267757,7102780298.0,0.03688088826138869,-0.008876103961241388,-0.014065954872514497,-0.013171132167715593,-0.1162259232539653,-0.14270443963670965
33,2019-12-03,ETH-USD,149.05824279785156,150.3104248046875,146.00167846679688,147.9564208984375,147.9564208984375,6204379850,8312823253.066667,0.3413676052779595,-0.1829017768196245,8116554889.733334,0.2641157847901061,-0.17446008054995288,7037944553.2,0.04189608466433903,-0.017522141035826055,6670561362.0,0.030555248590513617,-0.014065954872514497,-0.007397985062762902,-0.0019522474799976708,-0.17748167343161203,-0.12248262084131412
34,2019-12-04,ETH-USD,147.9183807373047,150.68081665039062,145.00088500976562,146.74774169921875,146.74774169921875,7865937094,8227627656.6,0.3413676052779595,-0.20605153175631097,8011002739.0,0.24238402318601526,-0.16623391073582383,6809514131.2,0.04966146449966535,-0.047311886907591916,6204379850.0,0.0295116219425553,-0.007397985062762902,-0.008169156781971831,0.022359988251396956,-0.10046355004170593,-0.1388668476534558
35,2019-12-05,ETH-USD,146.68649291992188,153.1553955078125,145.45907592773438,149.24899291992188,149.24899291992188,6745910228,8138094961.566667,0.3413676052779595,-0.22480448948343568,8032951895.733334,0.23008167558059855,-0.16477449825078094,6881921894.4,0.0394687260196771,-0.03797009475293245,7865937094.0,0.039171703264035074,-0.008169156781971831,0.01704456362830986,0.010067836369194616,-0.1187521185867908,-0.0856983174001743
36,2019-12-06,ETH-USD,149.396484375,149.67051696777344,147.6065216064453,149.19444274902344,149.19444274902344,6458766441,8028819391.1,0.3413676052779595,-0.22101362073873088,8002293567.666667,0.13041663573096995,-0.07564427038163624,6917913766.4,0.03024229354306729,-0.012810316560941781,6745910228.0,0.052910549107996196,0.01704456362830986,-0.0003654977486361455,-0.019979691616003104,-0.13522997527292713,-0.09500651352771061
37,2019-12-07,ETH-USD,149.19760131835938,149.79971313476562,148.37477111816406,148.76815795898438,148.76815795898438,5911233284,7905562983.0,0.3265493442611569,-0.2063135271998714,7863119908.733334,0.0872998772008633,-0.007145428374868978,6789110995.0,0.01704456362830986,0.000907588808015225,6458766441.0,0.013983090576656476,-0.0003654977486361455,-0.0028572430861661946,-0.03744402899400645,-0.1411814772264829,-0.08658273951898454
38,2019-12-08,ETH-USD,148.74368286132812,152.39292907714844,148.31333923339844,151.2647247314453,151.2647247314453,6441727252,7799895832.5,0.3265493442611569,-0.19240557224226362,7455818803.466666,0.0872998772008633,-0.03030696647075881,6637245379.4,0.01704456362830986,0.005486325335647857,5911233284.0,0.009603667832901008,-0.0028572430861661946,0.016781593633425462,-0.02126902756708693,-0.11020937118897356,-0.030006451500409703
39,2019-12-09,ETH-USD,151.22439575195312,151.9139404296875,147.62136840820312,148.2251739501953,148.2251739501953,6744206747,7708727377.2,0.3265493442611569,-0.18247974071011785,7332654064.933333,0.0872998772008633,0.059019433671106736,6684714859.8,0.030780596552448358,0.030780596552448358,6441727252.0,0.02750656053485523,0.016781593633425462,-0.020094247265159848,-0.041780903101242384,-0.1497416850216654,-0.051041203798740775
40,2019-12-10,ETH-USD,148.1798553466797,148.56446838378906,144.907958984375,146.2670440673828,146.2670440673828,6859512025,7690953645.3,0.3265493442611569,-0.21771531545229061,7263416574.866667,0.06026645593316138,0.011938035015624848,6460368790.4,0.020506306049411727,-0.006859804878387887,6744206747.0,0.029078256540845393,-0.020094247265159848,-0.013210508246530694,-0.036133820117901005,-0.12927146509424203,-0.047003088813820315
41,2019-12-11,ETH-USD,146.32064819335938,147.1392059326172,143.0453643798828,143.60800170898438,143.60800170898438,7037180049,7627844572.433333,0.31801824947934554,-0.21145437215048823,6989867152.8,0.061785000391727074,-0.01811181988358601,6483089149.8,0.034168193497915667,-0.019621365432257565,6859512025.0,0.02523332344918572,-0.013210508246530694,-0.018179367576290573,-0.021549993391236644,-0.13545367361179705,-0.04982559019595423
42,2019-12-12,ETH-USD,143.61566162109375,145.75164794921875,141.43698120117188,145.60400390625,145.60400390625,7890383413,7599836437.2,0.31801824947934554,-0.2313991786014994,6949111402.933333,0.08144498631141883,-0.061450382440639384,6598771871.4,0.05331682727524445,-0.03468589193275262,7037180049.0,0.028619183644864155,-0.018179367576290573,0.013898962268902304,-0.06959203289084603,-0.1200962355179741,0.002477396256109765
