,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,avgvol_last_50,vol_hi_lo_last_50,hi_to_lo_last_50,return_last_50,avgvol_last_15,vol_hi_lo_last_15,hi_to_lo_last_15,return_last_15,avgvol_last_5,vol_hi_lo_last_5,hi_to_lo_last_5,return_last_5,avgvol_last_1,hi_to_lo_last_1,return_last_1,return_next_1,return_next_5,return_next_15,return_next_50
360,2014-11-06,C,53.970001220703125,54.29999923706055,53.810001373291016,53.9900016784668,44.40788650512695,13621300.0,20217104.0,4.289024460101965,0.08756581521226625,0.03130902405534064,17660286.666666668,1.2799142126536336,0.0656859349093184,0.0656859349093184,19913200.0,1.2799142126536336,0.015604731634138558,0.009153898384147041,18546200.0,0.01595948771321498,0.015604731634138558,-0.0005555587989146682,-0.0024068204865976828,-0.009255879170296799,0.00962590828841181
361,2014-11-07,C,53.86000061035156,54.0099983215332,53.540000915527344,53.75,44.21047592163086,13479200.0,20081932.0,4.289024460101965,0.08756581521226625,0.006340990407168734,17457406.666666668,1.2799142126536336,0.05096807141838844,0.05038419685893358,17109580.0,1.2799142126536336,0.015604731634138558,0.008593254056440625,13621300.0,0.00910607417328091,-0.0005555587989146682,-0.004445394704233552,-0.0033337453734608724,-0.006112310341637395,0.008149632587054034
362,2014-11-08,C,53.86000061035156,54.0099983215332,53.540000915527344,53.75,44.21047592163086,13479200.0,19805374.0,4.289024460101965,0.08756581521226625,0.005239522516233608,17344853.333333332,1.2799142126536336,0.04730138355220648,0.03784162459603957,14277540.0,0.5298358492122412,0.015604731634138558,0.0052365580150051105,13479200.0,0.008778434777156452,-0.004445394704233552,0.0,-0.006139258161970806,-0.001674358823249733,0.012651267167355096
363,2014-11-09,C,53.86000061035156,54.0099983215332,53.540000915527344,53.75,44.21047592163086,13479200.0,19631896.0,4.289024460101965,0.08756581521226625,0.005239522516233608,17357840.0,1.2799142126536336,0.04730138355220648,0.03784162459603957,14548780.0,0.3759125170633273,0.015604731634138558,0.010528247810466018,13479200.0,0.008778434777156452,0.0,0.0,-0.005767370167731878,-0.001674358823249733,0.012651267167355096
364,2014-11-10,C,53.56999969482422,53.88999938964844,53.540000915527344,53.88999938964844,44.32563018798828,11235500.0,19458418.0,4.289024460101965,0.08756581521226625,0.005239522516233608,17370826.666666668,1.2799142126536336,0.04730138355220648,0.03784162459603957,14521020.0,0.3759125170633273,0.005023594179254021,-0.004998483825005562,13479200.0,0.008778434777156452,0.0,0.0026046828032693092,-0.006883638144870807,0.01209334889107927,0.01823252076813242
365,2014-11-11,C,53.900001525878906,54.09000015258789,53.7599983215332,53.810001373291016,44.25984191894531,9524300.0,19240066.0,4.289024460101965,0.08756581521226625,0.016218374737728913,17234233.333333332,1.4600062302523251,0.04730138355220648,0.04478071712663079,13058880.0,0.2123447999643986,0.004465244478390806,-0.0018522907441040903,11235500.0,0.006537139860593344,0.0026046828032693092,-0.0014842038063295204,-0.00946367108680446,0.008164928210698807,0.017628599297503156
366,2014-11-12,C,53.34000015258789,53.619998931884766,53.06999969482422,53.41999816894531,43.939056396484375,10271800.0,19097454.0,4.81652194911962,0.08756581521226625,0.01855091537841358,17060213.333333332,1.9019875476412964,0.030325509148462437,0.026320168104022157,12239480.0,0.41524311497957855,0.0026046828032693092,0.0011166131168087734,9524300.0,0.006138427108590694,-0.0014842038063295204,-0.007247778314445896,-0.007991328039969492,0.0059467602193052915,0.005574769884848507
367,2014-11-13,C,53.47999954223633,53.58000183105469,52.97999954223633,53.43999862670898,43.95549774169922,12668400.0,19011170.0,4.81652194911962,0.08756581521226625,0.003194829187859183,16643053.333333334,1.9019875476412964,0.02621580031608306,0.014817564975633024,11598000.0,0.41524311497957855,0.008797953875378184,-0.006139258161970806,10271800.0,0.010363656307203373,-0.007247778314445896,0.0003741852138672286,0.002808038644390276,0.013290867797151718,0.012916161675794013
368,2014-11-14,C,53.310001373291016,53.59999847412109,53.2599983215332,53.380001068115234,43.90614700317383,11345500.0,18952418.0,4.81652194911962,0.08756581521226625,0.028678756733405475,16399466.666666666,1.9019875476412964,0.01636881843446436,0.005456040120965122,11435840.0,0.41524311497957855,0.008797953875378184,-0.005767370167731878,12668400.0,0.011325071611977489,0.0003741852138672286,-0.001122743253082814,0.00692391607153553,0.009917840222795737,0.015344186720612552
369,2014-11-15,C,53.310001373291016,53.59999847412109,53.2599983215332,53.380001068115234,43.90614700317383,11345500.0,18794078.0,4.81652194911962,0.08756581521226625,0.01714867612068338,15753986.666666666,1.9019875476412964,0.015604731634138558,-0.0028022686038223776,11009100.0,0.3301134991547936,0.009554087831576963,-0.00946367108680446,11345500.0,0.006383780760474078,-0.001122743253082814,0.0,0.005245386665355234,0.011052993149363477,0.01648543888898213
370,2014-11-16,C,53.310001373291016,53.59999847412109,53.2599983215332,53.380001068115234,43.90614700317383,11345500.0,18811504.0,4.81652194911962,0.08756581521226625,0.01714867612068338,14667726.666666666,1.9019875476412964,0.015604731634138558,-0.0028022686038223776,11031100.0,0.3301134991547936,0.008055703811721715,-0.007991328039969492,11345500.0,0.006383780760474078,0.0,0.0,0.0026229105401489594,0.011052993149363477,0.01648543888898213
371,2014-11-17,C,53.060001373291016,53.63999938964844,53.04999923706055,53.56999969482422,44.06243896484375,10191900.0,18828930.0,4.81652194911962,0.08756581521226625,0.01714867612068338,13581466.666666666,1.9019875476412964,0.015604731634138558,-0.0028022686038223776,11395340.0,0.23331840573219886,0.0011240052223626673,-0.0007489781531399009,11345500.0,0.006383780760474078,0.0,0.0035596829222710458,0.005245386665355234,-0.0005618722866985726,-0.015548927155825232
372,2014-11-18,C,53.560001373291016,54.16999816894531,53.5099983215332,53.810001373291016,44.25984191894531,12907700.0,18823284.0,4.81652194911962,0.08756581521226625,0.029398543494294715,12418300.0,0.9472507165880957,0.015604731634138558,0.0018705648245340711,11379360.0,0.2429870779736849,0.0035596829222710458,0.0024329430592040513,10191900.0,0.011121586448124221,0.0035596829222710458,0.004480073249214955,0.0016797244566217895,0.014746547050292325,-0.05357508944909328
373,2014-11-19,C,53.83000183105469,53.83000183105469,53.380001068115234,53.65999984741211,44.136451721191406,8664900.0,18821300.0,4.81652194911962,0.08756581521226625,0.038599540409409716,12470613.333333334,0.9472507165880957,0.015604731634138558,0.011656616906877026,11427220.0,0.2664665077169124,0.008055703811721715,0.008055703811721715,12907700.0,0.012334140686125039,0.004480073249214955,-0.002787858980153546,-0.002787858980153546,0.026017086733045813,-0.04906152596020219
374,2014-11-20,C,53.25,53.56999969482422,53.11000061035156,53.52000045776367,44.02130889892578,9721900.0,18558844.0,5.393414811480802,0.08756581521226625,0.0502970579606159,12140406.666666666,1.1403824625789105,0.011989765531485341,-0.006664473392760106,10891100.0,0.4896536601691883,0.008055703811721715,0.005245386665355234,8664900.0,0.008430137765738088,-0.002787858980153546,-0.002608792002424143,0.013790798459409004,0.02832662034384148,-0.03205381178011679
375,2014-11-21,C,54.06999969482422,54.34999847412109,53.61000061035156,53.65999984741211,44.136451721191406,15142200.0,18338132.0,5.393414811480802,0.08756581521226625,0.04449109587949995,11552120.0,0.5720089095084768,0.011427545712832776,-0.008705156597725972,10566380.0,0.4896536601691883,0.008055703811721715,0.0026229105401489594,9721900.0,0.008661251726346242,-0.002608792002424143,0.0026156155994814245,0.015134417719634419,0.047832472351199806,-0.05119601328327872
376,2014-11-22,C,54.06999969482422,54.34999847412109,53.61000061035156,53.65999984741211,44.136451721191406,15142200.0,18273108.0,5.393414811480802,0.08756581521226625,0.025806283444790745,11653513.333333334,0.7475331509884706,0.009554087831576963,-0.001674358823249733,11325720.0,0.7475331509884706,0.00541858081883051,0.0016797244566217895,15142200.0,0.013803354884249774,0.0026156155994814245,0.0,0.008759038162658106,0.0450988953774496,-0.05367124553569347
377,2014-11-23,C,54.06999969482422,54.34999847412109,53.61000061035156,53.65999984741211,44.136451721191406,15142200.0,18221626.0,5.393414811480802,0.08756581521226625,0.025806283444790745,11764380.0,0.7475331509884706,0.009554087831576963,-0.001674358823249733,12315780.0,0.7475331509884706,0.00541858081883051,-0.002787858980153546,15142200.0,0.013803354884249774,0.0,0.0,0.008759038162658106,0.0450988953774496,-0.05367124553569347
378,2014-11-24,C,53.93999862670898,54.4900016784668,53.7599983215332,54.400001525878906,44.7451286315918,13733900.0,18170144.0,5.393414811480802,0.08756581521226625,0.025806283444790745,11875246.666666666,0.7475331509884706,0.009554087831576963,-0.001674358823249733,12762680.0,0.7475331509884706,0.0026156155994814245,0.0,15142200.0,0.013803354884249774,0.0,0.013790798459409004,0.005777302299564191,0.05050308095708034,-0.06112545554898119
379,2014-11-25,C,54.400001525878906,54.52000045776367,54.060001373291016,54.33000183105469,44.68754577636719,13212100.0,18090496.0,5.393414811480802,0.09521620629865257,0.04074891685395654,11892226.666666666,0.7475331509884706,0.01910852319510803,0.009464015329830433,13776480.0,0.5575350497330769,0.016442485486470426,0.016442485486470426,13733900.0,0.01357893191453452,0.013790798459409004,-0.0012869078039470239,-0.00790448697307422,0.02665429461893498,-0.0805149029379949
380,2014-11-26,C,54.45000076293945,54.47999954223633,54.0,54.130001068115234,44.52304458618164,8704200.0,18101236.0,5.393414811480802,0.09521620629865257,0.05988549199438298,12024000.0,0.7475331509884706,0.01910852319510803,0.00966347458278638,14474520.0,0.1460857850001136,0.013790798459409004,0.012486143169301966,13212100.0,0.008509046851410629,-0.0012869078039470239,-0.003681141743804184,-0.006626106357107919,0.0025772175031235633,-0.09718408833032921
381,2014-11-27,C,54.45000076293945,54.47999954223633,54.0,54.130001068115234,44.52304458618164,8704200.0,17938578.0,5.393414811480802,0.09521620629865257,0.030458496218854547,11969326.666666666,0.7475331509884706,0.01910852319510803,0.013290867797151718,13186920.0,0.7396429309988282,0.013790798459409004,0.008759038162658106,8704200.0,0.008888880411783928,-0.003681141743804184,0.0,-0.014409778940044249,0.007019950993231383,-0.12747071935969545
382,2014-11-28,C,54.0,54.18000030517578,53.83000183105469,53.970001220703125,44.39144134521485,5876800.0,17645536.0,5.393414811480802,0.09521620629865257,0.05866815037171702,11864820.0,0.7475331509884706,0.01910852319510803,0.012911851159496779,11899320.0,0.7396429309988282,0.013790798459409004,0.008759038162658106,8704200.0,0.008888880411783928,0.0,-0.0029558454995602945,0.004248658414220952,-0.01348598618731911,-0.12045076836646418
383,2014-11-29,C,54.0,54.18000030517578,53.83000183105469,53.970001220703125,44.39144134521485,5876800.0,17314598.0,8.426609719575278,0.09521620629865257,0.07723503856938296,11412046.666666666,1.5766063163626463,0.01910852319510803,0.011052993149363477,10046240.0,1.3369690988292948,0.007967465701923526,-0.00790448697307422,5876800.0,0.006501922017754458,-0.0029558454995602945,0.0,0.022975436003420002,-0.01056135843154793,-0.11784324930501566
384,2014-11-30,C,54.0,54.18000030517578,53.83000183105469,53.970001220703125,44.39144134521485,5876800.0,16876844.0,8.426609719575278,0.09521620629865257,0.07723503856938296,11047466.666666666,1.5766063163626463,0.01910852319510803,0.011052993149363477,8474820.0,1.2481792812414918,0.00667030450418693,-0.006626106357107919,5876800.0,0.006501922017754458,0.0,0.0,0.02241979212766232,-0.01056135843154793,-0.11784324930501566
385,2014-12-01,C,53.79999923706055,53.90999984741211,53.04999923706055,53.34999847412109,43.88147735595703,13825700.0,16439090.0,8.426609719575278,0.09521620629865257,0.07723503856938296,10682886.666666666,1.5766063163626463,0.01910852319510803,0.011052993149363477,7007760.0,0.4811121698883747,0.0029646084240284587,-0.0029558454995602945,5876800.0,0.006501922017754458,0.0,-0.011487889868049828,0.03909572525446969,-0.02186397638556492,-0.11784324930501566
386,2014-12-02,C,53.5099983215332,54.470001220703125,53.5099983215332,54.36000061035156,44.71220779418945,15964300.0,16160314.0,8.426609719575278,0.09521620629865257,0.06934151726784399,10848233.333333334,1.5766063163626463,0.019681453945340488,-0.004106935819669477,8032060.0,1.352589844813504,0.01462045648601018,-0.014409778940044249,13825700.0,0.016211133321765825,-0.011487889868049828,0.018931232225700034,0.05117146730328592,-0.04086213428429808,-0.11415218947384176
