,Date,Open,High,Low,Close,Adj Close,Volume,avgvol_last_30,hi_to_lo_last_30,return_last_30,avgvol_last_15,hi_to_lo_last_15,return_last_15,avgvol_last_5,hi_to_lo_last_5,return_last_5,avgvol_last_1,hi_to_lo_last_1,return_last_1,return_next_1,return_next_5,return_next_15,return_next_30
30,2019-11-30,12.5,12.829999923706056,12.119999885559082,12.619999885559082,12.619999885559082,0.0,0.0,0.14558061618104334,-0.045385807061301686,0.0,0.13778164279409388,0.047302878489785094,0.0,0.09358751536188348,0.06318449934548376,0.0,0.05858086178638788,0.0740425434518368,0.0,0.17274170562159274,0.0007924111705641668,0.0641838690144183
31,2019-12-01,12.5,12.829999923706056,12.119999885559082,12.619999885559082,12.619999885559082,0.0,0.0,0.13778164279409388,0.026016234948131434,0.0,0.13778164279409388,0.047302878489785094,0.0,0.09358751536188348,0.09358751536188348,0.0,0.05858086178638788,0.0,0.0,0.1505547218252148,0.0007924111705641668,0.17432645239423272
32,2019-12-02,12.6899995803833,15.270000457763672,12.550000190734863,14.90999984741211,14.90999984741211,0.0,0.0,0.13778164279409388,0.026016234948131434,0.0,0.13778164279409388,0.047302878489785094,0.0,0.0740425434518368,0.0740425434518368,0.0,0.05858086178638788,0.0,0.1814580017923335,0.0792393034126957,-0.0380348293652194,0.09191757986776872
33,2019-12-03,14.68000030517578,17.989999771118164,14.609999656677246,15.960000038146973,15.960000038146973,0.0,0.0,0.29202772068449345,0.21219509074831255,0.0,0.29202772068449345,0.19662919757338115,0.0,0.2689361572265625,0.2689361572265625,0.0,0.21673308571237082,0.1814580017923335,0.07042254872437903,-0.08651911301507687,-0.17572098674527004,-0.07578807015461164
34,2019-12-04,16.3799991607666,16.399999618530273,14.119999885559082,14.800000190734863,14.800000190734863,0.0,0.0,0.3830156057976457,0.24395948036270831,0.0,0.3830156057976457,0.24105757886705126,0.0,0.26465928548936146,0.26465928548936146,0.0,0.23134840478221008,0.07042254872437903,-0.07268169452628592,-0.14661655056359102,-0.2117794552858503,-0.21867166433436724
35,2019-12-05,14.460000038146973,15.369999885559082,14.170000076293944,14.520000457763672,14.520000457763672,0.0,0.0,0.3830156057976457,0.12977097402759052,0.0,0.3830156057976457,0.1580595070399149,0.0,0.26465928548936146,0.17274170562159274,0.0,0.16147307021602808,-0.07268169452628592,-0.0189189006326147,0.071621584613625,-0.1554054162901103,-0.0527026839810103
36,2019-12-06,14.369999885559082,14.470000267028809,13.1899995803833,13.619999885559082,13.619999885559082,0.0,0.0,0.3830156057976457,0.1505547218252148,0.0,0.3830156057976457,0.10586445782235554,0.0,0.26465928548936146,0.1505547218252148,0.0,0.08468594232915416,-0.0189189006326147,-0.061983508528291376,0.0798897941350869,-0.13842976346513214,-0.03443526062236835
37,2019-12-07,14.369999885559082,14.470000267028809,13.1899995803833,13.619999885559082,13.619999885559082,0.0,0.0,0.3830156057976457,0.06991361942864649,0.0,0.3830156057976457,0.10372769182687214,0.0,0.17180618004769066,-0.08651911301507687,0.0,0.09704326970178045,-0.061983508528291376,0.0,0.1005873639552417,-0.08149777283435578,0.02936861788293399
38,2019-12-08,14.369999885559082,14.470000267028809,13.1899995803833,13.619999885559082,13.619999885559082,0.0,0.0,0.3830156057976457,0.12841758325806119,0.0,0.3830156057976457,0.10372769182687214,0.0,0.17180618004769066,-0.14661655056359102,0.0,0.09704326970178045,0.0,0.0,0.023494838290234243,-0.08149777283435578,0.016886967536211994
39,2019-12-09,14.25,16.06999969482422,12.25,15.859999656677246,15.859999656677246,0.0,0.0,0.3830156057976457,0.12841758325806119,0.0,0.3830156057976457,0.10372769182687214,0.0,0.08663732122545054,-0.07972974932219856,0.0,0.09704326970178045,0.0,0.16446400807192196,-0.07268720847551802,-0.07415567087872832,0.012481650346722217
