,Date,Ticker,Open,High,Low,Close,Adj Close,Volume,avgvol_last_50,vol_hi_lo_last_50,hi_to_lo_last_50,return_last_50,avgvol_last_15,vol_hi_lo_last_15,hi_to_lo_last_15,return_last_15,avgvol_last_5,vol_hi_lo_last_5,hi_to_lo_last_5,return_last_5,avgvol_last_1,hi_to_lo_last_1,return_last_1,return_next_1,return_next_5,return_next_15,return_next_50
360,2014-11-06,BAC,17.34000015258789,17.399999618530273,17.280000686645508,17.360000610351562,14.763664245605469,57339200.0,90123288.0,4.162921857196661,0.10025378498384407,0.03398926343723674,66655813.333333336,1.3807477223644504,0.05731746734078458,0.05731746734078458,68350420.0,0.5470107669941737,0.010489676375205814,0.010489676375205814,58608200.0,0.009297022851390002,0.00755395446724294,0.0011532050200893096,0.0017297428595965947,-0.01960817156214023,0.03994039445923536
361,2014-11-07,BAC,17.309999465942383,17.3799991607666,17.219999313354492,17.360000610351562,14.763664245605469,53907800.0,89612018.0,4.162921857196661,0.10152260317205952,0.018779355390487362,64798440.0,1.3807477223644504,0.046413470166467574,0.04578292580031418,63260480.0,0.5470107669941737,0.011654978142749961,0.011654978142749961,57339200.0,0.006944382356275369,0.0011532050200893096,0.0,-0.0023040763204852377,-0.013824910095224796,0.038742511380531086
362,2014-11-08,BAC,17.309999465942383,17.3799991607666,17.219999313354492,17.360000610351562,14.763664245605469,53907800.0,88451710.0,4.162921857196661,0.10152260317205952,0.024188754026905013,63829853.333333336,1.3807477223644504,0.046413470166467574,0.038277677547434275,57484260.0,0.196864827694458,0.008715870745545251,0.0052114321779752615,53907800.0,0.009291512996056017,0.0,0.0,-0.0040322143059051685,-0.013824910095224796,0.038742511380531086
363,2014-11-09,BAC,17.309999465942383,17.3799991607666,17.219999313354492,17.360000610351562,14.763664245605469,53907800.0,87760766.0,4.162921857196661,0.10152260317205952,0.024188754026905013,64626946.666666664,1.3807477223644504,0.046413470166467574,0.038277677547434275,55455680.0,0.09516513003733507,0.008715870745545251,0.008715870745545251,53907800.0,0.009291512996056017,0.0,0.0,-0.008064622399944654,-0.013824910095224796,0.038742511380531086
364,2014-11-10,BAC,17.360000610351562,17.399999618530273,17.299999237060547,17.3700008392334,14.77216625213623,54261100.0,87069822.0,4.162921857196661,0.10152260317205952,0.024188754026905013,65424040.0,1.3807477223644504,0.046413470166467574,0.038277677547434275,55534160.0,0.08719331896311844,0.0011532050200893096,0.0011532050200893096,53907800.0,0.009291512996056017,0.0,0.0005758737390206825,-0.01267277504091513,-0.010368698720429892,0.046253028908538774
365,2014-11-11,BAC,17.3700008392334,17.459999084472656,17.299999237060547,17.31999969482422,14.729647636413574,62236000.0,86385944.0,4.162921857196661,0.10215694111216389,0.019964713499002862,66244686.666666664,0.9393339805825243,0.04701607220409376,0.04701607220409376,54664740.0,0.06365312626373187,0.0005758737390206825,0.0005758737390206825,54261100.0,0.005780369125999885,0.0005758737390206825,-0.0028782925264266845,-0.013241023622153958,-0.015543773849255982,0.04680550137093986
366,2014-11-12,BAC,17.239999771118164,17.299999237060547,17.06999969482422,17.290000915527344,14.704133987426758,48669100.0,85445130.0,4.162921857196661,0.10215694111216389,0.01583589728749213,66960420.0,0.8662982991811703,0.0339287189921289,0.03095276968739591,55644100.0,0.15448970278883567,0.002886601008536438,-0.0023040763204852377,62236000.0,0.009248546501051447,-0.0028782925264266845,-0.0017321289427008058,-0.010392644165759468,-0.012125032089350896,0.03593010235248517
367,2014-11-13,BAC,17.290000915527344,17.299999237060547,17.1200008392334,17.219999313354492,14.644600868225098,50586300.0,84580074.0,4.162921857196661,0.10215694111216389,0.006402873884781002,65414973.333333336,1.0521378040687006,0.022366103920216318,0.017657662367046356,54596360.0,0.2787579799092237,0.004626744068548794,-0.0040322143059051685,48669100.0,0.013473904296908978,-0.0017321289427008058,-0.004048733454997455,-0.011567411460668753,-0.01041093623061573,0.03772758032901202
368,2014-11-14,BAC,17.170000076293945,17.25,17.100000381469727,17.139999389648438,14.576567649841309,41144600.0,83863878.0,4.162921857196661,0.10215694111216389,0.02195815755229602,62129013.333333336,0.7010567279855184,0.019964713499002862,0.011156784585090618,53932060.0,0.2787579799092237,0.008710745008279286,-0.008064622399944654,50586300.0,0.010513924591326607,-0.004048733454997455,-0.004645617794295953,-0.004645617794295953,-0.010452867961445844,0.04252826114548092
369,2014-11-15,BAC,17.170000076293945,17.25,17.100000381469727,17.139999389648438,14.576567649841309,41144600.0,82596320.0,4.264161032067392,0.10215694111216389,0.006459336633799051,60033380.0,1.012144971636618,0.013418700958524488,-0.001165497814274996,51379420.0,0.5126164794408015,0.013418700958524488,-0.013241023622153958,41144600.0,0.008771907320705097,-0.004645617794295953,0.0,-0.004667431137889366,-0.005834354347524995,0.047394053598518004
