,Date,Open,High,Low,Close,Adj Close,Volume,avgvol_last_30,hi_to_lo_last_30,return_last_30,avgvol_last_15,hi_to_lo_last_15,return_last_15,avgvol_last_5,hi_to_lo_last_5,return_last_5,avgvol_last_1,hi_to_lo_last_1,return_last_1,return_next_1,return_next_5,return_next_15,return_next_30
30,2019-11-30,137.10000610351562,138.1300048828125,137.0800018310547,137.86000061035156,137.86000061035156,4516400.0,7159333.333333333,0.04050801601543674,-0.03208588289288572,5779413.333333333,0.012772790819378432,-0.0025324223031132354,4775720.0,0.006203971517371398,0.005690098985103642,4516400.0,0.007659782883953303,0.006203971517371398,0.0,0.007688942070947391,0.008631963123006736,0.03242420717331318
31,2019-12-01,137.10000610351562,138.1300048828125,137.0800018310547,137.86000061035156,137.86000061035156,4516400.0,7074850.0,0.04050801601543674,-0.03296855379301222,5406726.666666667,0.012772790819378432,-0.0025324223031132354,4395840.0,0.006203971517371398,0.0008711711369393527,4516400.0,0.007659782883953303,0.0,0.0,0.008269254204274601,0.008631963123006736,0.03460035000248474
32,2019-12-02,137.32000732421875,138.08999633789062,137.3000030517578,137.7899932861328,137.7899932861328,8274700.0,6955730.0,0.04050801601543674,-0.03296855379301222,5034040.0,0.012772790819378432,-0.0025324223031132354,4354240.0,0.006203971517371398,0.006203971517371398,4516400.0,0.007659782883953303,0.0,-0.0005078146228696401,-0.0017409363999817407,0.008559354929327023,0.03655877893383952
33,2019-12-03,139.0399932861328,139.57000732421875,138.97000122070312,139.11000061035156,139.11000061035156,8481700.0,6961886.666666667,0.04050801601543674,-0.033459626502170825,4911906.666666667,0.012772790819378432,-0.005987605398146356,5186980.0,0.006203971517371398,0.0056930064270455105,8274700.0,0.005753774716487081,-0.0005078146228696401,0.00957984896245434,-0.0012337482925359744,0.008854062560041509,0.03708542607836707
34,2019-12-04,139.16000366210938,139.1699981689453,138.58999633789062,138.9199981689453,138.9199981689453,6322300.0,6974943.333333333,0.03751550686612126,-0.02138581369441761,5096160.0,0.01532739353121304,0.003028323322171289,6061120.0,0.00957984896245434,0.009067169552196663,8481700.0,0.004317522474240665,0.00957984896245434,-0.0013658431498282386,-0.010710987611434075,-0.0006469436956060282,0.03479258368668625
35,2019-12-05,138.8000030517578,139.4499969482422,138.7899932861328,139.0,139.0,5671500.0,7027676.666666667,0.025107675201275992,-0.006650038569765426,5196020.0,0.01532739353121304,0.001153096486332661,6422300.0,0.00957984896245434,0.007688942070947391,6322300.0,0.004185019455809735,-0.0013658431498282386,0.0005758841931267078,-0.009645813097845068,0.0033113066508088096,0.049956827907284396
36,2019-12-06,137.75999450683594,137.8300018310547,137.39999389648438,137.6199951171875,137.6199951171875,8714500.0,6823983.333333333,0.025107675201275992,-0.010323937200059419,5114646.666666667,0.01532739353121304,0.007246376811594235,6653320.0,0.00957984896245434,0.008269254204274601,5671500.0,0.004755412450728302,0.0005758841931267078,-0.009928092682104261,-0.007410063160409153,0.003741037931373592,0.049352522376630015
37,2019-12-07,137.75999450683594,137.8300018310547,137.39999389648438,137.6199951171875,137.6199951171875,8714500.0,6900583.333333333,0.01532739353121304,-0.00470101348946661,5415800.0,0.01532739353121304,-0.0008712819165853647,7492940.0,0.010826954992225302,-0.0012337482925359744,8714500.0,0.003129606649722838,-0.009928092682104261,0.0,0.009446323920087485,0.013806199845127987,0.05987506020580402
38,2019-12-08,137.75999450683594,137.8300018310547,137.39999389648438,137.6199951171875,137.6199951171875,8714500.0,6683926.666666667,0.01532739353121304,0.0016740354360638143,5755413.333333333,0.01532739353121304,-0.0008712819165853647,7580900.0,0.010826954992225302,-0.010710987611434075,8714500.0,0.003129606649722838,0.0,0.0,0.005885754885429417,0.013806199845127987,0.07099262185078192
39,2019-12-09,137.8000030517578,137.80999755859375,137.4499969482422,137.5800018310547,137.5800018310547,2711600.0,6628496.666666667,0.01532739353121304,0.0016740354360638143,6095026.666666667,0.01532739353121304,-0.0008712819165853647,7627460.0,0.010027648101842868,-0.009357925920621124,8714500.0,0.003129606649722838,0.0,-0.00029060665275248976,0.010390989574971421,0.01693069258628177,0.07520713901132092
40,2019-12-10,138.25,138.3300018310547,137.74000549316406,137.97000122070312,137.97000122070312,3240800.0,6372970.0,0.01532739353121304,0.001382942297476708,6034446.666666667,0.01532739353121304,0.0036475050577853274,6905320.0,0.010321254179724848,-0.010215814165074222,2711600.0,0.002619138729316406,-0.00029060665275248976,0.0028347098739491816,0.010684701272996477,0.02682077621962442,0.06745165471572334
41,2019-12-11,138.1999969482422,139.3000030517578,138.1199951171875,138.9199981689453,138.9199981689453,6097500.0,6135083.333333333,0.01532739353121304,0.006639454825032587,5822780.0,0.01532739353121304,0.001669781605682319,6419180.0,0.0028347098739491816,0.002543279435648804,3240800.0,0.004283405796146278,0.0028347098739491816,0.00688553265084435,0.007827801851846505,0.023918265003701533,0.058418478562601406
42,2019-12-12,139.77999877929688,139.85000610351562,137.8800048828125,138.42999267578125,138.42999267578125,8815100.0,6103756.666666667,0.01532739353121304,0.010841923688952093,5914320.0,0.01532739353121304,0.01394061556592563,5895780.0,0.009739761012186321,0.009446323920087485,6097500.0,0.008543353433868361,0.00688553265084435,-0.003527249493396556,0.0008637713703507632,0.024906469619005778,0.057515156913888976
43,2019-12-13,138.52000427246094,139.2100067138672,137.97999572753906,139.0500030517578,139.0500030517578,6964300.0,6182640.0,0.01532739353121304,0.0032613202071027914,6227926.666666667,0.01532739353121304,0.01036419404333655,5915900.0,0.009739761012186321,0.005885754885429417,8815100.0,0.014287794828390599,-0.003527249493396556,0.004478873140076667,0.004189856691050542,0.028173151496205806,0.061258480351070066
44,2019-12-14,138.52000427246094,139.2100067138672,137.97999572753906,139.0500030517578,139.0500030517578,6964300.0,6122250.0,0.01532739353121304,0.003536413840920183,6418146.666666667,0.01112079342153005,0.008631963123006736,5565860.0,0.010684701272996477,0.010684701272996477,6964300.0,0.008914415309571044,0.004478873140076667,0.0,-0.00021574094669896127,0.02358862788428695,0.05652643249080613
45,2019-12-15,138.52000427246094,139.2100067138672,137.97999572753906,139.0500030517578,139.0500030517578,6964300.0,6180376.666666667,0.01532739353121304,0.006077681043961336,6581340.0,0.01112079342153005,0.008631963123006736,6416400.0,0.007827801851846505,0.007827801851846505,6964300.0,0.008914415309571044,0.0,0.0,0.0023732601496733174,0.02358862788428695,0.04868755213145137
46,2019-12-16,139.1999969482422,139.38999938964844,138.8000030517578,139.0399932861328,139.0399932861328,4646100.0,6075630.0,0.01532739353121304,0.006077681043961336,6744533.333333333,0.01112079342153005,0.008631963123006736,7161100.0,0.004478873140076667,0.0009358255436657803,6964300.0,0.008914415309571044,0.0,-7.198680622300113e-05,0.003380087812929977,0.025746147087261306,0.04775260153843264
47,2019-12-17,139.02000427246094,139.3000030517578,138.85000610351562,139.00999450683594,139.00999450683594,4287500.0,5893610.0,0.01532739353121304,0.006005256724890495,6753180.0,0.01112079342153005,0.009071776332874038,6870820.0,0.004478873140076667,0.0044065639140806745,4646100.0,0.004250693983562925,-7.198680622300113e-05,-0.00021575647831872935,0.0034523231408700727,0.027761800897156297,0.05394131445738504
48,2019-12-18,138.86000061035156,139.25,138.80999755859375,139.02000427246094,139.02000427246094,3607600.0,5699636.666666667,0.01532739353121304,0.0028134425291153065,6487366.666666667,0.01112079342153005,-0.0007188994542220994,5965300.0,0.00028781056400872806,-0.0002877277529219624,4287500.0,0.003240885332815191,-0.00021575647831872935,7.200752478642158e-05,0.003668871201918611,0.027983595017386564,0.052514231639645415
49,2019-12-19,139.0399932861328,139.5500030517578,138.8699951171875,139.3800048828125,139.3800048828125,4975000.0,5629293.333333333,0.01532739353121304,0.0023794204718836642,6162426.666666667,0.010684701272996477,0.000719882701078145,5293960.0,0.00028781056400872806,-0.00021574094669896127,3607600.0,0.0031698180905199713,7.200752478642158e-05,0.002589559770448613,0.006689632047187866,0.03546246960343291,0.054380645419756624
50,2019-12-20,139.3699951171875,139.52000427246094,138.97999572753906,139.52000427246094,139.52000427246094,4463900.0,5634313.333333333,0.017298083869774272,0.004468221393205685,6072606.666666667,0.013083318998412086,0.0027338480777878704,4896100.0,0.002661753763024244,0.0023732601496733174,4975000.0,0.004896723255419344,0.002589559770448613,0.0010044438566789715,0.013560046803251957,0.04649157340026844,0.051657315942094995
51,2019-12-21,139.3699951171875,139.52000427246094,138.97999572753906,139.52000427246094,139.52000427246094,4463900.0,5553373.333333333,0.018319902680528743,0.011014523713485103,5992100.0,0.014100904314484186,0.013806199845127987,4396020.0,0.003668871201918611,0.0034523231408700727,4463900.0,0.003885512746600872,0.0010044438566789715,0.0,0.012543004203056984,0.04544148612201582,0.050602045172007504
