Date,Bitcoin Market Cap,Bitcoin Price,Bitcoin Total Volume,Dogecoin Market Cap,Dogecoin Price,Dogecoin Total Volume
9/25/2022,363168779956,18939.97058,24644354422,8417974025,0.063375709,895820729
9/26/2022,360256894978,18809.41144,21516374223,8117055566,0.061357988,348169164
9/27/2022,367613056759,19219.72778,42560193944,8087678346,0.061126676,302358419
9/28/2022,366383164264,19116.33116,52482615484,8058530116,0.060660066,313033547
9/29/2022,372892084645,19444.78777,47494258190,8061788536,0.060824325,252503709
9/30/2022,374830625220,19563.76516,37537716230,8045086931,0.060749245,213911928
10/1/2022,373222100681,19476.9266,37848666331,8209024026,0.061720408,328232925
10/2/2022,370204708063,19314.46384,15943514603,8057050261,0.060680223,324030704
10/3/2022,366195863791,19065.15384,17859684588,7896588807,0.059330879,190830665
10/4/2022,375767908259,19620.56754,26634227152,8009759688,0.060355304,187651277
10/5/2022,390177741507,20345.39852,30974520028,8772554762,0.066144527,692656669
10/6/2022,386368899196,20161.83061,29366342083,8557148775,0.064637868,550523066
10/7/2022,382505641462,19949.05104,31354758329,8662110963,0.063500329,369415330
10/8/2022,373170861484,19457.30895,25445042398,8440488409,0.061869836,317450232
10/9/2022,372391945609,19418.03799,12996183216,8403128639,0.061662867,164891130
10/10/2022,372264710552,19448.149,14404623229,8462620126,0.062138165,158892865
10/11/2022,367207056773,19142.69477,23743487601,8133435180,0.059535307,244030703
10/12/2022,365118514776,19058.62804,25102717821,8212902492,0.060282874,281768671
10/13/2022,367301644901,19153.03978,22339104401,8177056889,0.059937901,193764226
10/14/2022,371647189087,19383.94322,37194496438,8132911483,0.059689806,426926210
10/15/2022,367584653731,19198.10714,34806651159,7995514731,0.058687964,231426625
10/16/2022,365870425567,19072.78051,13103099352,8006729817,0.058606416,177653659
10/17/2022,369552982161,19272.92185,15683330320,8036025502,0.058895426,159217851
10/18/2022,375052275830,19557.89555,23713928578,8206828160,0.060081336,171266123
10/19/2022,371196833239,19348.02937,25848175159,8189804714,0.059919113,222137012
10/20/2022,367085331988,19134.24266,23047051893,8009860919,0.058719893,290797937
10/21/2022,365098952755,19031.15987,25712511232,8129093656,0.05952742,253745724
10/22/2022,367999082249,19173.28047,30297335038,8115899841,0.059403211,227709938
10/23/2022,368484939424,19203.86547,13362526958,8161270903,0.059750636,163636240
10/24/2022,375197423662,19574.82423,19928822961,8239241330,0.060366367,188777232
10/25/2022,370622833881,19316.94062,28657172009,8096764918,0.059466212,232530205
10/26/2022,385476931984,20095.15223,39846253139,8567647852,0.062738218,481962214
10/27/2022,398674628647,20774.2475,50667020408,9890040389,0.072728899,1460263300
10/28/2022,389238872376,20278.36623,41829789298,10571166183,0.077210174,3037886680
10/29/2022,395201306735,20591.24121,36165609165,11481459944,0.084122229,3786673894
10/30/2022,399135164712,20800.70709,32806216911,16183322186,0.119956154,13935323258
10/31/2022,395548335410,20623.8715,24707906149,15958157659,0.117565181,8902350483
11/1/2022,393311097044,20494.60121,37290619695,17350242400,0.126768295,6219458573
11/2/2022,393218202888,20489.6462,32262771911,19476760060,0.142498107,9174768571
11/3/2022,387015867490,20162.9809,44539856162,17514475424,0.127883542,5667544978
11/4/2022,387756249892,20210.91242,36562782564,16671815539,0.122486138,3211107642
11/5/2022,405987599945,21150.31558,33773463079,17202035207,0.125997588,3817976767
11/6/2022,408892506459,21282.98511,31061573101,17029136096,0.124334477,2316382678
11/7/2022,401869336200,20906.99793,50602704771,15624594032,0.114646601,1567432195
11/8/2022,395168506455,20597.75502,91750982446,15155921801,0.11107272,1632109436
11/9/2022,356871594632,18562.35322,92144963385,12203399129,0.088718891,4215412979
11/10/2022,301963847694,15742.44434,74978675391,10217787604,0.074808775,3287343241
11/11/2022,336597208100,17594.9235,65200666543,12314147542,0.090869839,3054987292
11/12/2022,325921112619,17080.21526,45030331311,11704145960,0.08637209,1607036179
11/13/2022,322330608513,16797.98748,21893997141,12138764774,0.088830879,2311140550
11/14/2022,313605586517,16344.34232,20411619109,11691228511,0.0857929,1218665500
11/15/2022,320598982525,16645.8285,37539226046,11883386303,0.086698285,1535609620
11/16/2022,324608360619,16890.52938,28676275679,11979702700,0.087441948,811355066
11/17/2022,320099234744,16689.39673,26922027947,11771080467,0.086159979,893959273
11/18/2022,321287480850,16718.36123,22011291267,11636529058,0.084961074,593843980
11/19/2022,320876918352,16707.02278,20942172141,11642131299,0.084986048,445190439
11/20/2022,321151208474,16712.72953,10844466290,11630176834,0.084955171,313829605
11/21/2022,313370674122,16304.07686,15680401750,10657646234,0.077732453,629718361
11/22/2022,303834128504,15814.33528,31057277097,10271252232,0.075124334,863184861
11/23/2022,311463297390,16171.62898,25091849199,10809596873,0.078689954,716889521
11/24/2022,319494112507,16608.00999,26858079944,11296925340,0.082337821,675945665
11/25/2022,318949911015,16596.03576,20949512927,11210620793,0.081834592,452911879
11/26/2022,317919884011,16524.44901,18933018588,12349962336,0.089851265,1404669778
11/27/2022,316206865320,16456.15606,18243019110,12245454607,0.089502401,1181965805
11/28/2022,316487666895,16459.14954,16551822516,13771779865,0.099258956,2700157366
11/29/2022,311810991501,16222.21073,24566056814,13062801104,0.095452167,1932188536
11/30/2022,316170903326,16441.97998,24663035431,14052919227,0.102481891,1853186882
12/1/2022,330763402607,17186.50257,30676053555,14807108805,0.107643566,1874725656
12/2/2022,326141917293,16972.73406,23319572025,13988085810,0.102084781,1252162119
12/3/2022,328178365692,17084.87334,20945433172,14073191534,0.102646035,1044631390
12/4/2022,326498242603,16923.38287,16931408154,13816546601,0.10023651,876240863
12/5/2022,329544949094,17149.93175,18214353301,14369691467,0.104638706,1062095113
12/6/2022,326635737516,16973.37258,23204017214,13979022126,0.101822925,1404188538
12/7/2022,328108161817,17085.64314,21026126511,13761039628,0.100453907,745835660
12/8/2022,324178677957,16851.30347,21192130006,13176366605,0.095999218,860167088
12/9/2022,331389860356,17235.01416,22674029585,13546283236,0.09862511,659285431
12/10/2022,329756788299,17149.8242,23179829829,13305920985,0.096954247,569868911
12/11/2022,329283186565,17125.36493,14234368490,13219648676,0.096491006,310835329
12/12/2022,328868814165,17101.03802,15681124919,12754643415,0.093035255,395111312
12/13/2022,330715694645,17179.59604,21633829199,12407843289,0.090431743,1005013159
12/14/2022,342102502915,17784.16289,28941242218,12499023448,0.091049267,990240811
12/15/2022,342692750075,17808.71617,27267536669,12154305343,0.088543322,720250506
12/16/2022,333854506371,17338.35813,22754686788,11617609255,0.084532314,531350811
12/17/2022,318992400742,16623.75783,22250411215,10433548970,0.076026897,861530985
12/18/2022,323096167354,16806.48559,15086383816,10907318051,0.079424939,678472328
12/19/2022,322740705485,16742.81666,11134054723,10851056656,0.07895193,343265210
12/20/2022,316270478164,16422.56227,17719672545,9830330548,0.071486871,730295388
12/21/2022,325120443530,16899.33197,24938219698,10303882842,0.075024133,585663564
12/22/2022,323127932459,16816.8537,16062767787,10126589197,0.07371771,466317121
12/23/2022,323519254393,16824.79016,17847826942,10594647210,0.077077349,760263580
12/24/2022,323013370317,16791.45544,16765392450,10615071684,0.077364394,531061748
12/25/2022,324072643386,16848.56871,10169853734,10690886551,0.077703652,213562358
12/26/2022,323868581953,16842.17704,12574453969,10436451548,0.076037499,537921732
12/27/2022,325036912915,16900.08187,12574997282,10392907088,0.0757306,331696409
12/28/2022,321351469137,16701.84021,17436062122,10121039938,0.073679505,371085800
12/29/2022,318288869205,16538.90609,19113614756,9666873797,0.070387974,642446113
12/30/2022,320297298176,16644.37909,15683731677,9782541119,0.071100644,368430088
12/31/2022,319722045805,16604.02052,17497327983,9407880206,0.068405914,544951269
1/1/2023,318278329992,16540.69362,12013247678,9675397665,0.070338308,379761024
1/2/2023,319832024055,16615.96932,9799252684,9642542405,0.070266036,238805279
1/3/2023,321486454934,16674.34254,13023861028,9837024174,0.071425886,494743006
1/4/2023,321080820418,16677.64619,15367167883,9697413277,0.070544132,361190006
1/5/2023,324397588037,16855.17474,20836560772,10031834935,0.073255892,417433287
1/6/2023,324138957221,16832.09899,14919039445,9842815302,0.071536741,553994284
1/7/2023,326571439012,16960.23206,19046576250,9990718873,0.072600034,417136865
1/8/2023,326371741274,16950.86152,9594456673,9950401474,0.07232639,232768646
1/9/2023,328470896861,17074.6154,11841041543,10112409623,0.073353571,333651623
1/10/2023,331158152699,17194.90933,25532751567,10460925447,0.075940014,1123978234
1/11/2023,335743942932,17436.90233,21858206845,10669415550,0.077641761,674692125
1/12/2023,345688973387,17996.83255,25439279073,10785447879,0.078301782,544151469
1/13/2023,363381125083,18866.81033,48025109150,11085178368,0.08030954,983751658
1/14/2023,382675302196,19941.78054,39514419053,11623302623,0.084315742,795233433
1/15/2023,405209898132,21019.20661,49498711312,12068323857,0.087553682,1496087122
1/16/2023,401697403587,20853.23057,23072133988,11856733529,0.08613572,681082187
1/17/2023,407760358639,21175.33774,34809391746,11528291217,0.083685447,723731414
1/18/2023,407405144843,21156.78393,33278841337,11449270580,0.083080869,460367915
1/19/2023,399349603616,20726.84497,40612056909,11067619778,0.08036921,1370974713
1/20/2023,406258441952,21081.67102,29144534678,11269006543,0.081723467,436877766
1/21/2023,436724993652,22705.83368,41321936669,11923758984,0.086466055,572892110
1/22/2023,438578588179,22771.02329,44077026804,11666628137,0.084708903,929640470
1/23/2023,438060367560,22736.66143,34124364415,12177828761,0.088499558,1036054579
1/24/2023,442926343073,22984.87498,36750647386,12249357530,0.088908196,858286766
1/25/2023,435679436196,22610.0106,35621897293,11564376184,0.084059554,703695713
1/26/2023,446715261349,23180.4227,42772537175,11983399576,0.087043637,688085210
1/27/2023,444005849172,23024.74618,37099702812,11936535129,0.086663695,563562892
1/28/2023,444898315874,23082.85838,36109035905,12060883629,0.087377817,531062209
1/29/2023,443702765526,23022.23299,19567219824,12129625117,0.088025398,874890208
1/30/2023,458368002026,23797.46089,38438621264,12456065692,0.090379286,639918205
1/31/2023,439295730927,22840.38586,38594596832,12117040177,0.088277734,1105547968
2/1/2023,445991168199,23137.32355,32683643418,13260998098,0.096450249,2150296358
2/2/2023,457383099383,23725.1618,37452064508,13026308149,0.094373882,1555755723
2/3/2023,453565018923,23539.67677,44735297657,12612886677,0.091485238,1050643814
2/4/2023,452312595756,23451.57765,41267040611,12873643301,0.093202168,746436869
2/5/2023,450197147855,23340.34959,21063097082,13238868374,0.095749432,1480204574
2/6/2023,442933975659,22946.28658,26678691425,12749259827,0.092267927,1040228846
2/7/2023,438726385719,22786.48301,33963650031,12372298654,0.08969516,625954709
2/8/2023,449391195299,23294.91365,38850594359,12794701928,0.092797283,590091624
2/9/2023,442518382692,22947.50783,34247782006,12479856710,0.090412747,545061812
2/10/2023,420790678628,21820.88651,51161546272,11275570527,0.081610088,1042038184
2/11/2023,417351358181,21630.13298,42389972640,11233854727,0.08129648,678395608
2/12/2023,422107650474,21889.43208,23574706406,11399795817,0.082495649,320110939
2/13/2023,420218240428,21779.8744,25877166001,11361782229,0.082156617,601012672
2/14/2023,420838871939,21807.83427,36761909546,11384581665,0.082437551,1026995109
2/15/2023,428649056118,22220.071,45363697020,11574352108,0.083789961,546678836
2/16/2023,468820317787,24307.8751,44336284482,12313840262,0.089223204,1141568616
2/17/2023,459293697175,23756.90728,48144978044,11770970763,0.085291707,1090286839
2/18/2023,475194230168,24628.82455,54200707341,12132650426,0.087802155,564836419
2/19/2023,475529620772,24642.79087,24900444765,12300072194,0.088926042,528974061
2/20/2023,470798520570,24284.478,33664683478,12051531173,0.086924225,640757357
2/21/2023,478236525470,24786.66594,38997046274,12177007505,0.088163122,561841993
2/22/2023,470623925511,24417.38704,41991954878,11787321159,0.085425698,640964752
2/23/2023,465998918250,24146.10136,40336608135,11851834270,0.085464516,1022368371
2/24/2023,461042830140,23951.11098,42356618035,11642613958,0.084374413,460638467
2/25/2023,447316067422,23172.28654,35081974267,11207403283,0.081024454,536406521
2/26/2023,447030240436,23157.03811,22999909593,11170741555,0.080886972,420127974
2/27/2023,454284528652,23541.11585,24469102669,11380915238,0.08229932,333273164
2/28/2023,454364917719,23518.12391,28832423816,11268832305,0.081467027,353862834
3/1/2023,446010055988,23155.54375,25534054046,11172473928,0.080951039,439789857
3/2/2023,456417315967,23634.33349,32507897259,11363080013,0.082126606,317649870
3/3/2023,453067155321,23464.33654,27432755758,11147375823,0.080563545,283250052
3/4/2023,431727585101,22367.43302,34239649135,10657992316,0.077032916,672759002
3/5/2023,431837491811,22348.32992,13392431932,10348419227,0.074843152,322885409
3/6/2023,433081135066,22421.88581,16080097920,10368669833,0.074964065,254948707
3/7/2023,432758824798,22415.11366,21124920006,10386575436,0.07500639,327375362
3/8/2023,427994888567,22217.20988,27780357943,10242010007,0.074202086,373091394
3/9/2023,419694984165,21712.65119,28493032425,9902129716,0.071316973,381442502
3/10/2023,392841773384,20376.32001,40173833478,9150289480,0.066159287,643797733
3/11/2023,390202255053,20195.22895,51593890225,9157983427,0.066105291,578747651
3/12/2023,394742728282,20521.55615,37746654240,9177744509,0.066470474,528901129
3/13/2023,425816781284,22095.7134,36639901909,9775566938,0.071011407,451877721
3/14/2023,466509005563,24178.95533,66799159802,10135594021,0.07309963,651342218
3/15/2023,478406045310,24758.76509,70714394276,10390264479,0.075018153,779326465
3/16/2023,472833547484,24470.88205,63107437929,9700933208,0.070145008,661636753
3/17/2023,486375597563,25161.27202,60688056875,10181289393,0.073333443,427937130
3/18/2023,530038219067,27466.67783,64617615618,10626304812,0.076734608,648610111
3/19/2023,523262280970,27107.79218,46473651091,10173655194,0.073425681,671540817
3/20/2023,546680822196,28186.84265,46394763656,10484931792,0.075276358,471382290
3/21/2023,538935400013,27929.16773,55315948514,9976458213,0.072128958,550862620
3/22/2023,545917428270,28264.23961,34430928756,10716612131,0.077333134,689179379
3/23/2023,530515158754,27449.25483,35394833934,10333565114,0.074535538,935108133
3/24/2023,549578396179,28459.73511,20360807195,10800257489,0.077960171,694493415
3/25/2023,533634255119,27595.49475,21551272690,10434826809,0.075243557,541178718
3/26/2023,534960802333,27670.1995,15053754845,10355761818,0.074670144,437394533
3/27/2023,542675619059,28048.46998,14450374261,10370382624,0.074611674,373620184
3/28/2023,525230880103,27182.29956,18519053232,10150577357,0.073234777,558909642
3/29/2023,528042785009,27291.35002,17658503319,10280589142,0.07414026,354545855
3/30/2023,548808373530,28394.99778,21097595427,10512259682,0.075837308,532403460
3/31/2023,542369769760,28041.12308,22702531379,10332262482,0.074472162,461942047
4/1/2023,551707238560,28516.78473,19112345640,10745789398,0.07722956,472513621
4/2/2023,550949831049,28498.94463,10085380789,11367807248,0.081863522,959436194
4/3/2023,545181408318,28236.50874,11682876587,11000084350,0.079327568,1141871238
4/4/2023,539350908802,27815.42653,19711493345,13367550790,0.096152063,4502654470
4/5/2023,544313567953,28175.33033,14871614373,13217875021,0.09518219,3935118206
4/6/2023,545409754929,28197.20034,16507617904,12983339803,0.093057981,1880641092
4/7/2023,542601176317,28042.98339,13079528995,11885393610,0.085513189,1719378593
4/8/2023,540432353743,27934.43871,10141276804,11468256137,0.082541713,1177183910
4/9/2023,541094458101,27968.12805,8844199146,11325381364,0.08146675,798153909
4/10/2023,548568597244,28351.23699,11429030270,11568385353,0.083368947,741649451
4/11/2023,574059578670,29657.97414,17475381731,11810686440,0.084850613,751797850
4/12/2023,585359301945,30260.93611,18320296515,11682111248,0.084253961,740780746
4/13/2023,578850627448,29904.13869,18407698928,11616879872,0.083523448,959521130
4/13/2023,586965711366,30335.40057,16208569697,11616879872,0.083523448,959521130
